Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
AES,14.01,1.02,0.4,1.37,10.74,5.42%,-40.58%,"Utility - Electric Power",Utilities,9422685000,0.57,8.11,03/18/20,21.23
FITB,17.15,-0.47,1.69,2.77,6.43,-11.11%,50.55%,"Banks - Major Regional",Finance,12352381000,1.08,11.1,03/19/20,31.64
GE,6.93,-0.92,-0.3,0.67,10.66,-73.81%,-35.92%,"Conglomerates - Div Operations",Conglomerates,61364048000,0.04,5.9,03/18/20,13.26
PNC,99.47,-7.35,4.32,11.4,9.25,10.95%,32.82%,"Banks - Major Regional",Finance,43284276000,4.6,79.41,03/23/20,161.79
DXC,15.38,0.24,1.86,6.56,2.45,0.00%,59.66%,"IT Services","Computers and Technology",3955510000,0.84,7.9,03/18/20,67.09
EMR,50.49,0.14,1.08,3.52,14.71,-11.21%,-25.13%,"Machinery - Electrical","Industrial Products",31320140000,2,37.75,03/23/20,78.38
FBHS,46.15,-2.41,5.57,3.61,14.08,0.21%,43.63%,"Protection - Safety","Industrial Products",6546623000,0.96,33.9,03/23/20,73.28
PXD,77.37,6.67,1.11,8.19,9.22,-54.88%,84.06%,"Oil - US Exploration & Product",Oils-Energy,13016913000,1.1,48.62,03/18/20,178.22
NWS,9.67,-0.93,0.7,0.33,29.36,-37.91%,17.49%,"Movie & TV Production & Dist","Consumer Discretionary",5635579000,0.2,7.88,04/02/20,15.36
SIVB,172.06,15.48,12.83,21.73,8.55,32.35%,141.15%,"Banks - West",Finance,8784125000,0,127.39,03/16/20,270.95
J,81.81,-4.85,-1.51,5.27,15.43,72.38%,0.34%,"Engineering & R&D Services","Industrial Products",10621382000,0.76,59.29,03/23/20,104
FOXA,26.51,0.36,1.45,2.31,11.25,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",15771563000,0.46,19.81,03/23/20,39.74
ALLE,97.92,-13.97,3.35,4.89,19.5,57.10%,34.73%,"Protection - Safety","Industrial Products",8898660000,1.28,77.37,03/23/20,139.24
CAT,116.48,16.92,-3.87,11.06,11.3,34.92%,-2.51%,"Machinery - Construct & Mining","Industrial Products",62786476000,4.12,87.5,03/12/20,150.55
AMT,255.1,16.06,19.87,4.23,33.28,162.02%,84.88%,"REIT - Equity Trust Other",Finance,110621448000,4.04,174.32,03/23/20,260.43
APD,220.79,14.39,26.89,8.5,25.8,44.07%,-14.56%,"Chemical - Diversified","Basic Materials",47708376000,5.36,167.43,03/16/20,257.01
ROK,163.79,-2.27,6.5,8.56,19.58,43.17%,1.08%,"Industrial Robotics","Computers and Technology",18652178000,4.08,115.38,03/23/20,209.6
STT,60.61,1.82,5.13,6.18,9.86,-22.16%,22.87%,"Banks - Major Regional",Finance,21062088000,2.08,42.1,03/18/20,85.89
GIS,58.85,5.37,1.15,3.34,17.19,2.29%,-5.83%,"Food - Misc & Diversified","Consumer Staples",34956032000,1.96,46.59,02/28/20,60
FFIV,122.98,17.46,10.47,7.98,15.71,-2.01%,29.47%,"Internet - Software","Computers and Technology",7339043000,0,79.78,03/18/20,168.94
REG,43.95,-11.25,8.85,1.46,11.26,-34.65%,110.66%,"REIT - Equity Trust Retail",Finance,7233592000,2.38,31.8,04/03/20,70.26
HON,140.59,-8.68,6.73,8.16,17.58,34.58%,-8.92%,"Conglomerates - Div Operations",Conglomerates,98296040000,3.6,101.08,03/23/20,184.06
DISCK,20.24,-1.03,2.17,3.7,5.44,-36.01%,77.88%,"Broadcast - Radio & TV","Consumer Discretionary",10427503000,0,15.43,03/23/20,31.2
BSX,35.92,3.59,3.04,1.59,23.16,91.98%,45.46%,"Medical Products",Medical,49160024000,0,24.1,03/23/20,46.62
LIN,189.84,13.28,13.86,7.35,25.78,0.00%,130.00%,"Oil - Field Services",Oils-Energy,101413192000,0,146.71,03/16/20,227.85
BRK.B,192.94,-3.5,7.66,9.78,19.82,32.85%,30.79%,"Insurance - Proprty & Casualty",Finance,459842592000,0,159.5,03/23/20,231.61
ORCL,54,6.08,2.52,3.47,15.33,22.96%,3.22%,"Computer - Software","Computers and Technology",167045344000,0.96,39.71,03/12/20,60.5
UDR,39.36,-5.35,3.97,0.6,19.67,15.07%,40.85%,"REIT - Equity Trust Resident",Finance,11370612000,1.44,29.2,03/23/20,51.25
RHI,41.74,-5.5,3.58,3.9,11.1,-28.32%,29.38%,Staffing,"Business Services",4711862000,1.36,32.38,03/23/20,69.08
KSU,139.34,11.63,4.73,6.94,19.68,28.24%,11.21%,"Transportation - Rail",Transportation,13132304000,1.6,92.86,03/18/20,178.59
UAA,10.01,-0.81,1.01,0.34,30.68,-76.24%,70.77%,"Textile - Apparel","Consumer Staples",4432413000,0,7.39,04/03/20,27.72
MYL,16.35,1.32,2.33,4.42,3.64,-78.89%,48.98%,"Medical - Generic Drugs",Medical,8289803000,0,12.75,03/16/20,28.45
KHC,28.45,4.5,2.56,2.19,0,-68.11%,37.20%,"Food - Misc & Diversified","Consumer Staples",34123672000,1.6,19.99,03/16/20,33.78
ETN,79.84,-5.66,2.5,5.68,14.34,14.30%,-5.15%,"Machinery - Electrical","Industrial Products",32252548000,2.92,56.42,03/23/20,105.78
BMY,60.04,5.06,2.19,4.67,12.61,-10.46%,64.65%,"Large Cap Pharma",Medical,133012488000,1.8,42.48,07/23/19,68.34
CNC,66.4,2.82,6.27,4.42,15.03,76.87%,350.72%,"Medical - HMO",Medical,38230736000,0,41.62,10/01/19,68.64
VTR,33.18,-0.15,7.04,1.19,8.78,-55.29%,25.91%,"REIT - Equity Trust Other",Finance,12140322000,3.17,13.35,03/18/20,75.4
MXIM,53.2,4.67,-0.24,2.17,23.87,59.37%,-5.68%,"Semi Analog & Mixed","Computers and Technology",14073144000,1.92,41.93,03/17/20,65.73
GPN,146.29,-26.62,2.63,5.81,25.99,182.27%,77.09%,"Financial Transaction Services","Business Services",43116388000,0.78,105.54,03/23/20,209.62
ICE,87,3.9,2.59,3.87,22.58,90.65%,68.24%,"Securities Exchanges",Finance,46775576000,1.2,63.51,03/23/20,101.93
SO,59,5.02,3.59,3.11,19.4,28.64%,15.99%,"Utility - Electric Power",Utilities,60850044000,2.48,41.96,03/23/20,71.1
IFF,122.37,13.28,13.3,5.86,21.74,3.64%,66.42%,"Consumer Prdts - Misc Staple","Consumer Staples",12823716000,3,92.14,03/23/20,152.95
PKI,78.35,4.48,2.89,4.1,19.11,47.98%,28.90%,"Industrial Scientific","Computers and Technology",8506965000,0.28,62.91,03/23/20,102.46
AOS,40.67,-0.83,2.44,2.23,18.03,19.03%,27.02%,"Machinery - Electrical","Industrial Products",6418872000,0.96,33.81,03/23/20,56.66
MMM,150.14,8.52,9.5,8.96,16.49,-7.92%,0.99%,"Conglomerates - Div Operations",Conglomerates,84187464000,5.88,114.04,03/23/20,219.75
ORLY,356.35,2.5,23.37,17.89,19.14,51.70%,40.66%,"Retail - Wholesale Auto Parts",Retail-Wholesale,25833754000,0,251.51,03/23/20,454.31
KR,32.09,1.42,-0.5,2.2,14.12,-12.61%,12.74%,"Retail - Supermarket",Retail-Wholesale,24371358000,0.64,20.7,07/23/19,36.84
HSY,146.13,6.43,4.41,5.79,24.85,50.75%,7.61%,"Food - Confectionery","Consumer Staples",29920552000,3.09,109.88,03/23/20,162.2
SJM,113.04,10,-2.14,8.27,13.63,-5.20%,39.70%,"Food - Misc & Diversified","Consumer Staples",12573830000,3.52,91.88,03/16/20,128.43
F,5.29,-0.34,0.76,1.22,4.4,-67.28%,8.21%,"Auto - Domestic",Auto-Tires-Trucks,20459038000,0,3.96,03/23/20,10.56
HPQ,15.92,-1.25,0.93,2.36,6.77,2.79%,-47.28%,"Computer - Mini","Computers and Technology",22218534000,0.7,12.54,03/19/20,23.93
IEX,150.22,19.44,6.33,5.79,26.17,93.21%,16.15%,"Machinery - General Industrial","Industrial Products",11178924000,2,104.56,03/18/20,178.14
KEYS,94.86,2.82,4.12,4.61,19.98,164.50%,46.71%,"Electronics - Measuring Inst","Computers and Technology",17343408000,0,71.03,05/29/19,110
PNR,32.21,-3.57,1.4,2.38,13.8,-48.86%,-57.99%,"Machinery - Thermal Processing","Industrial Products",5273797000,0.76,22.01,03/23/20,47.43
DIS,106.03,3.54,6.48,5.56,18.8,-5.51%,42.52%,"Media Conglomerates","Consumer Discretionary",186862928000,1.76,79.07,03/18/20,153.41
CB,122.5,0.7,11.8,10.12,12.08,10.23%,78.32%,"Insurance - Proprty & Casualty",Finance,53988128000,3,87.35,03/18/20,167.74
EA,112.03,14.92,5.47,4.18,25.31,82.50%,38.46%,"Toys & Game & Hobby","Consumer Discretionary",31661370000,0,85.69,03/16/20,114.13
BBY,69.85,8.79,9.7,6.13,10.77,93.11%,8.18%,"Retail - Consumer Electronics",Retail-Wholesale,17684820000,2.2,48.1,03/19/20,91.99
FOX,26.01,0.64,1.57,2.31,11.1,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",15413532000,0.46,19.13,03/23/20,38.91
PPL,26.52,-0.91,2.59,2.46,10.85,-25.10%,-32.44%,"Utility - Electric Power",Utilities,19886382000,1.66,18.12,03/23/20,36.83
ALGN,190,-5.78,13.36,4.96,38.95,213.82%,216.00%,"Medical - Dental Suppliers",Medical,14627122000,0,127.88,03/19/20,334.64
IVZ,9.81,-1.01,0.84,2.55,3.87,-76.56%,18.85%,"Finance - Investment Mgmt",Finance,4339076000,1.24,7.38,03/23/20,22.18
IBM,123.91,16.05,9.18,12.81,9.48,-28.64%,-16.86%,"Computer - Integrated Systems","Computers and Technology",107630632000,6.48,90.56,03/23/20,158.75
ABBV,82.13,-3.18,6.46,8.94,8.92,21.54%,66.66%,"Large Cap Pharma",Medical,118576848000,4.72,62.55,03/23/20,97.86
MAA,114.02,-12.03,8.69,2.87,18.34,45.15%,65.88%,"REIT - Equity Trust Resident",Finance,12727363000,4,82,03/23/20,148.88
WDC,44.77,2.96,1.47,0.33,136.52,-56.13%,9.51%,"Computer - Storage Devices","Computers and Technology",13081264000,2,27.4,03/19/20,72
PH,142.11,1.83,11.38,11.78,12.32,13.41%,8.36%,"Machinery - General Industrial","Industrial Products",17830906000,3.52,93,03/18/20,215.94
TTWO,122.78,6.13,1.46,2.92,40.89,378.47%,13.52%,"Toys & Game & Hobby","Consumer Discretionary",13610880000,0,87.97,04/17/19,135.7
VAR,112.7,-0.39,8.56,4.74,23.87,15.42%,5.75%,"Medical Instruments",Medical,9994114000,0,89.62,03/23/20,150.06
APH,82.47,2.9,7.16,3.74,21.9,43.60%,53.88%,"Electronics - Connectors","Computers and Technology",24044828000,1,63.05,03/18/20,110.24
MCD,183.99,6.98,7.07,7.85,23.4,82.42%,-23.19%,"Retail - Restaurants",Retail-Wholesale,134269920000,5,124.23,03/18/20,221.93
SNA,116.18,-9.92,10.24,12.27,9.95,-25.84%,13.80%,"Tools - Hand Held","Consumer Discretionary",6243068000,4.32,90.72,03/23/20,174
FB,177.9,7.74,12.47,6.44,27.2,114.39%,467.12%,"Internet - Services","Computers and Technology",498229952000,0,137.1,03/18/20,224.2
PRU,58.61,5.68,9.46,11.69,5.02,-28.21%,19.78%,"Insurance - Multi Line",Finance,22970552000,4.4,38.62,03/23/20,106.39
WAB,52.44,-2.51,3.35,4.19,13.19,-46.54%,169.34%,"Transportation - Equip & Lease",Transportation,9846940000,0.48,35.07,03/18/20,81.75
UNP,148.97,5.09,1.09,8.39,17.73,36.64%,-9.50%,"Transportation - Rail",Transportation,99679584000,3.88,105.08,03/18/20,188.96
IQV,126.49,7.82,9.39,5.81,22.12,80.62%,103.08%,"Technology Services","Business Services",24001984000,0,81.79,03/18/20,169.14
HII,197.02,18.65,3.56,14.02,13.72,39.43%,27.91%,"Aerospace - Defense",Aerospace,7924482000,4.12,147.14,03/23/20,279.71
VIAC,16.27,-0.12,2.34,4.45,3.72,-74.39%,101.45%,"Movie & TV Production & Dist","Consumer Discretionary",9856648000,0.96,10.1,03/18/20,53.71
DISH,22.31,0.71,1.19,2.6,8.87,-68.53%,-12.54%,"Cable TV","Consumer Discretionary",11507034000,0,17.09,03/18/20,44.65
XRAY,40.76,0.32,3.05,2.45,17.09,-23.24%,37.86%,"Medical - Dental Suppliers",Medical,8813607000,0.4,31.58,03/23/20,60.87
WMB,17.31,1.52,3.83,0.98,16.93,-67.47%,7.39%,"Oil - Production & Pipeline",Oils-Energy,20744422000,1.6,8.41,03/19/20,29.06
TEL,69.97,-0.18,4.4,5.46,13.03,0.41%,-3.34%,"Electronics - Misc Components","Computers and Technology",23065552000,1.84,48.62,03/19/20,101
K,63.62,-0.05,0.1,3.94,15.92,-1.46%,-6.87%,"Food - Misc & Diversified","Consumer Staples",21508936000,2.28,51.34,05/31/19,71.05
FDX,125.08,18.48,6.09,11.98,10.21,-27.31%,52.95%,"Transportation - Air Freight",Transportation,32272212000,2.6,88.69,03/17/20,199.32
MSCI,313.41,29.94,10.85,6.44,48.24,393.34%,56.30%,"Business Software Services","Computers and Technology",26313840000,2.72,206.82,08/05/19,335.43
LEG,29.02,-3.41,3.7,2.57,11.63,-35.27%,25.65%,Furniture,"Consumer Discretionary",3792901000,1.6,22.03,03/23/20,55.42
BLK,458.03,44.14,8.4,28.51,16.54,21.29%,31.21%,"Finance - Investment Mgmt",Finance,70042184000,14.52,323.98,03/18/20,576.81
KSS,19.01,-5.78,4.86,4.89,4.07,-74.81%,5.00%,"Retail - Regional Dept Stores",Retail-Wholesale,2917073000,2.82,10.89,04/03/20,75.91
SWK,115.53,6.56,8.96,8.39,14.23,14.29%,27.37%,"Machinery - Tools & Related","Industrial Products",17566552000,2.76,70,03/23/20,173.67
WU,20.16,-1.95,0.95,1.71,11.81,-3.16%,-5.62%,"Financial Transaction Services","Business Services",8192768000,0.9,17.39,04/01/20,28.44
HBI,9.47,-0.22,1.41,1.77,5.41,-70.98%,30.84%,"Textile - Apparel","Consumer Staples",3346216000,0.6,6.96,04/03/20,19.1
KMI,15.12,0.35,1.14,0.95,16.17,-66.28%,-18.59%,"Oil - Production & Pipeline",Oils-Energy,33862692000,1,9.42,03/19/20,22.58
HUM,352.21,38.4,24.84,17.84,19.16,90.98%,33.79%,"Medical - HMO",Medical,46013504000,2.5,208.25,03/23/20,384.99
LYB,58.64,11.86,8.82,9.58,6.15,-42.44%,-23.86%,"Chemical - Diversified","Basic Materials",19359532000,4.2,33.71,03/16/20,98.91
GD,138.5,-1.14,4.81,11.98,11.77,2.13%,27.54%,"Aerospace - Defense",Aerospace,39744672000,4.4,100.55,03/23/20,193.76
CMI,148.14,11.27,5.99,14.86,10.14,7.29%,22.63%,"Engines - Internal Combustion",Auto-Tires-Trucks,21692466000,5.24,101.03,03/23/20,186.73
NLOK,19.07,1.62,0.1,0.97,19.97,-23.55%,-29.13%,"Protection - Safety","Industrial Products",11323242000,0.5,15.12,03/18/20,28.7
ULTA,205,-2.24,16.14,11.92,16.99,28.98%,128.24%,"Retail - Misc & Diversified",Retail-Wholesale,11408202000,0,124.05,03/18/20,368.83
STX,51.43,2.54,2.83,3.97,12.91,-12.74%,-24.29%,"Computer - Storage Devices","Computers and Technology",13285270000,2.6,39.02,03/23/20,64.17
WY,20.33,-1.6,3.22,0.38,55.29,-37.83%,-11.47%,"Building Products - Wood",Construction,14984932000,1.36,13.1,03/23/20,31.58
GPS,8.43,-2.39,1.83,1.98,4.59,-79.61%,-0.32%,"Retail - Apparel & Shoes",Retail-Wholesale,3092946000,0,5.26,04/02/20,26.85
FRT,84.6,-21.25,11.79,4.59,13.59,-40.48%,36.39%,"REIT - Equity Trust Retail",Finance,6320571000,4.2,64.68,04/03/20,141.35
AME,78.08,3.45,2.62,4.19,18.67,47.09%,28.26%,"Electronic Test Equipment","Computers and Technology",17640754000,0.72,54.82,03/18/20,102.31
PCAR,66.81,1.73,1.92,6.87,9.79,-0.32%,34.76%,"Auto - Domestic",Auto-Tires-Trucks,22837624000,1.28,49.11,03/23/20,83.41
ADS,36.41,-13.03,5.31,16.33,2.36,-88.35%,5.25%,"Financial Transaction Services","Business Services",1706035000,2.52,20.51,03/19/20,172.74
REGN,524.84,59.84,21.12,21.46,23.9,7.69%,178.89%,"Medical - Biomedical",Medical,56881504000,0,271.37,09/27/19,525.9
PEAK,27.34,-1.52,4.22,0.1,16.11,-36.75%,-11.87%,"REIT - Equity Trust Other",Finance,13576219000,1.48,18.63,03/18/20,37.93
SYK,175.39,10.87,9.51,8.26,22.12,77.59%,53.84%,"Medical Products",Medical,64500404000,2.3,124.54,03/23/20,226.3
KIM,10.73,-2.49,2.07,0.8,7.36,-58.51%,16.60%,"REIT - Equity Trust Retail",Finance,4562970000,1.12,7.45,04/02/20,21.86
AEE,77.17,0.99,2.85,3.35,23.58,79.16%,-2.36%,"Utility - Electric Power",Utilities,18707598000,1.98,58.74,03/23/20,87.65
EL,165,-7.2,4.52,5.97,27.61,97.20%,35.50%,"Cosmetics & Toiletries","Consumer Staples",58324416000,1.92,137.01,03/18/20,220.42
CMS,62.27,-0.17,3.37,2.49,25.03,73.95%,-4.65%,"Utility - Electric Power",Utilities,17382162000,1.63,46.03,03/23/20,69.17
MDT,101.2,12.4,7.13,5.55,18.2,28.23%,79.69%,"Medical Products",Medical,133373320000,2.16,72.13,03/18/20,122.15
BKNG,1449.42,24.03,88.68,103.42,13.74,15.24%,78.47%,"Internet Commerce",Retail-Wholesale,58349512000,0,1107.29,03/23/20,2094
DOV,87.71,-2.92,3.1,5.94,15.05,44.78%,-7.95%,"Machinery - General Industrial","Industrial Products",12444534000,1.96,62.95,03/23/20,120.26
NLSN,14.02,-1.03,0.85,1.67,8.47,-69.99%,3.34%,"Business Information","Business Services",4915791000,0.24,11.62,04/02/20,27.03
PSA,204.87,-6.61,1,7.29,19.44,4.04%,29.67%,"REIT - Equity Trust Other",Finance,35201500000,8,155.37,03/23/20,266.76
FLT,221.84,-13.65,15.72,11.24,20.02,34.51%,120.85%,"Financial Transaction Services","Business Services",18643170000,0,168.51,03/23/20,329.85
AMCR,9.04,2.22,0.82,0.42,0,0.00%,117.76%,"Containers - Paper Products","Industrial Products",14276018000,0.46,5.8,03/16/20,11.77
CTL,10.26,0.14,0.83,1.32,8.07,-72.26%,24.24%,"Wireless National",Utilities,11004355000,1,8.16,03/23/20,15.3
ROP,319.66,5.64,6.54,13.05,24.17,85.22%,51.20%,"Machinery - General Industrial","Industrial Products",33394940000,2.05,240,03/16/20,395
CSX,62.54,4.58,1.25,4.17,15.35,65.87%,-5.78%,"Transportation - Rail",Transportation,47644464000,1.04,46.81,03/23/20,80.73
TDG,318.16,-96.32,29.47,18.66,18.46,40.61%,120.12%,"Aerospace - Defense Equipment",Aerospace,16836554000,0,200.06,03/18/20,673.51
AVY,110.53,4.36,10.02,6.59,17.46,109.56%,11.69%,"Office Supply & Forms","Industrial Products",9060938000,2.32,76.96,03/23/20,141.09
AGN,186.73,2.8,8.5,17.64,10.33,-37.77%,23.17%,"Medical - Generic Drugs",Medical,60480440000,2.96,114.27,06/17/19,202.21
WELL,53.35,2,10.77,3.23,13.57,-30.82%,53.17%,"REIT - Equity Trust Other",Finance,21545978000,3.48,24.27,03/18/20,93.17
TRV,108.02,0.57,9.04,9.6,11.43,2.38%,16.27%,"Insurance - Proprty & Casualty",Finance,27140400000,3.28,76.99,03/18/20,155.09
DISCA,22.3,-0.57,2.67,3.7,6.03,-32.77%,77.88%,"Broadcast - Radio & TV","Consumer Discretionary",11551677000,0,17.12,03/23/20,33.65
LUV,34.78,-6.51,4.07,4.28,8.52,-21.22%,20.55%,"Transportation - Airline",Transportation,17722560000,0.72,29.15,03/18/20,58.83
IRM,26.67,-2.36,3.32,0.85,11.84,-28.15%,36.72%,"REIT - Equity Trust Other",Finance,7553682000,2.47,21,04/02/20,36.65
NRG,30.41,1.57,3.18,3.46,8.89,17.43%,-38.11%,"Utility - Electric Power",Utilities,7511250000,1.2,19.54,03/18/20,42.56
GLW,20.7,-2.09,1,1.75,12.1,-9.37%,18.40%,"Communications Components","Computers and Technology",15565074000,0.88,17.44,03/23/20,35.34
AFL,37.78,3.13,2.59,4.44,8.58,16.16%,-1.85%,"Insurance - Accident & Health",Finance,26935208000,1.12,23.07,03/18/20,57.18
BEN,16.32,-1.79,-0.43,2.68,6.27,-68.93%,-32.00%,"Finance - Investment Mgmt",Finance,7995089000,1.08,15.29,03/23/20,35.82
RCL,37.84,5.57,8.29,9.54,4.22,-53.95%,35.63%,"Leisure & Recreation Services","Consumer Discretionary",6974330000,3.12,19.25,03/18/20,135.32
"Downloaded from Barchart.com as of 04-14-2020 03:34pm CDT"
