Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
PBCT,10.64,-3.45,-0.41,1.38,6.89,-31.05%,67.38%,"Finance - Savings & Loan",Finance,4497874000,0.71,9.37,04/03/20,17.66
PCAR,65.53,0.97,4.4,6.87,8.97,3.46%,34.76%,"Auto - Domestic",Auto-Tires-Trucks,22494698000,1.28,49.11,03/23/20,83.41
PEAK,23.9,-9.82,0.05,0.1,11.53,-46.51%,-11.87%,"REIT - Equity Trust Other",Finance,11690212000,1.48,18.63,03/18/20,37.93
PEG,47.53,-7.2,2.62,3.28,13.52,14.32%,-7.44%,"Utility - Electric Power",Utilities,23665200000,1.96,34.75,03/23/20,63.88
PEP,130.48,-6.78,10.38,5.52,22.57,36.90%,0.72%,"Beverages - Soft","Consumer Staples",182252736000,3.82,101.42,03/20/20,147.2
PFE,33.61,-1.41,0.97,2.95,11.4,-1.34%,4.32%,"Large Cap Pharma",Medical,191781888000,1.52,27.88,03/23/20,44.56
PFG,28.81,-13.47,-2.53,5.59,4.72,-44.34%,54.83%,"Finance - Investment Mgmt",Finance,7762683000,2.24,23.31,03/23/20,60.81
PG,112.77,-8.89,2.77,4.95,23.25,42.75%,-18.51%,"Soap and Cleaning Products","Consumer Staples",290926240000,2.98,94.34,03/23/20,128.09
PGR,75.6,-4.92,1.76,6.72,11.3,184.07%,101.24%,"Insurance - Proprty & Casualty",Finance,44476872000,0.4,62.18,03/23/20,84.96
PH,132.36,-32.63,2.63,11.78,9.83,7.66%,8.36%,"Machinery - General Industrial","Industrial Products",16786030000,3.52,93,03/18/20,215.94
PHM,23.03,-18.47,0.71,3.6,5.26,-2.21%,75.41%,"Building - Residential & Comm",Construction,5858458000,0.48,17.12,03/23/20,47.37
PKG,85,-5.78,-1.83,7.65,10.52,11.29%,18.99%,"Containers - Paper Products","Industrial Products",8103035000,3.16,71.05,03/12/20,114.78
PKI,75.45,-8.06,0.17,4.1,17.37,47.89%,28.90%,"Industrial Scientific","Computers and Technology",8393435000,0.28,62.91,03/23/20,103
PLD,80.95,-4.93,0.58,2.47,22.23,87.10%,89.15%,"REIT - Equity Trust Other",Finance,59297196000,2.32,59.82,03/23/20,99.79
PM,74.51,-12.76,1.55,5.2,14.13,-11.24%,-62.79%,Tobacco,"Consumer Staples",117841776000,4.68,56.01,03/23/20,90.17
PNC,94.92,-19.31,-0.8,11.4,7.47,4.82%,32.82%,"Banks - Major Regional",Finance,40861968000,4.6,79.41,03/23/20,161.79
PNR,31.3,-6.98,1.54,2.38,11.92,-51.50%,-57.99%,"Machinery - Thermal Processing","Industrial Products",5169864000,0.76,22.01,03/23/20,47.43
PNW,73.6,-25.71,-2.19,4.78,14.27,18.64%,-0.58%,"Utility - Electric Power",Utilities,8357592000,3.13,60.05,03/18/20,105.51
PPG,91.09,-10.36,7.49,6.21,12.95,-23.54%,-1.39%,"Chemical - Diversified","Basic Materials",20436882000,2.04,69.77,03/19/20,134.36
PPL,24.59,-6.92,-0.09,2.46,8.85,-28.15%,-32.44%,"Utility - Electric Power",Utilities,18366112000,1.66,18.12,03/23/20,36.83
PRGO,47.08,-6.09,-1.01,4.03,11.01,-76.09%,5.07%,"Medical Products",Medical,6475561000,0.9,40.01,04/02/20,63.86
PRU,52.06,-17.75,-0.08,11.69,3.94,-37.90%,19.78%,"Insurance - Multi Line",Finance,19461602000,4.4,38.62,03/23/20,106.39
PSA,197.26,-31.68,-1.35,7.29,18.09,7.19%,29.67%,"REIT - Equity Trust Other",Finance,35603444000,8,155.37,03/23/20,266.76
PSX,58.63,-10.67,4.98,8.07,6.4,-26.39%,-33.45%,"Oil - Refining and Marketing",Oils-Energy,25232990000,3.6,40.04,03/18/20,119.92
PVH,46.73,-22.45,9.09,9.54,3.25,-61.72%,20.24%,"Textile - Apparel","Consumer Staples",2897162000,0.15,28.4,03/23/20,134.24
PWR,32.58,-5.66,0.85,3.06,9.99,13.81%,54.27%,"Engineering & R&D Services","Industrial Products",4721324000,0.2,23.77,03/23/20,44.09
PXD,75.31,-29.81,5.16,8.19,9.12,-57.15%,84.06%,"Oil - US Exploration & Product",Oils-Energy,12634111000,1.1,48.62,03/18/20,178.22
PYPL,100.28,-10.61,4.54,2.35,39.31,0.00%,121.46%,"Internet - Software","Computers and Technology",119254440000,0,82.07,03/23/20,124.45
QCOM,72.73,-4.74,5.08,2.6,25.09,5.72%,-8.36%,"Wireless Equipment","Computers and Technology",81098896000,2.48,55.78,04/11/19,96.17
QRVO,81.85,-12.51,1.22,5.39,13.63,17.90%,169.14%,"Semi Radio Frequency","Computers and Technology",9556737000,0,58.52,05/23/19,122.37
RCL,33.55,-31.46,1.38,9.54,2.56,-62.53%,35.63%,"Leisure & Recreation Services","Consumer Discretionary",6188490000,3.12,19.25,03/18/20,135.32
RE,191.25,-62.26,-1.17,21.35,8.34,4.94%,42.15%,"Insurance - Proprty & Casualty",Finance,7751611000,6.2,168.16,03/23/20,294.31
REG,36.77,-23.67,-1.66,1.46,8.23,-46.18%,110.66%,"REIT - Equity Trust Retail",Finance,5895218000,2.38,31.8,04/03/20,70.26
REGN,501.51,7.08,13.22,21.46,22.99,12.68%,178.89%,"Medical - Biomedical",Medical,55478772000,0,271.37,09/27/19,518
RF,9.39,-3.59,0.42,1.55,5.21,-7.40%,24.88%,"Banks - Southeast",Finance,8501650000,0.62,6.94,03/19/20,17.54
RHI,40.17,-8.89,2.42,3.9,9.74,-35.03%,29.38%,Staffing,"Business Services",4391829000,1.36,32.38,03/23/20,69.08
RJF,63.91,-9.69,0.71,7.5,7.67,13.83%,61.58%,"Finance - Investment Brokers",Finance,8943425000,1.48,54.21,03/23/20,102.45
RL,73.79,-31.98,6.96,8.25,7.39,-48.72%,-15.26%,"Textile - Apparel","Consumer Staples",5058701000,2.75,59.82,04/03/20,133.63
RMD,153.68,-12.4,6.39,3.98,38.43,120.23%,67.63%,"Medical Products",Medical,22892872000,1.56,96.81,04/18/19,177.99
ROK,160.08,-18.77,9.17,8.56,17.15,40.16%,1.08%,"Industrial Robotics","Computers and Technology",18288522000,4.08,115.38,03/23/20,209.6
ROL,35.94,-3.81,-0.2,0.73,49.38,129.06%,42.78%,"Building - Maint & Service",Construction,12193305000,0.48,30.72,03/25/20,43.91
ROP,308.11,-42.22,-3.7,13.05,22.96,87.11%,51.20%,"Machinery - General Industrial","Industrial Products",33172108000,2.05,240,03/16/20,395
ROST,84.81,-17.7,-2.16,4.58,16.32,73.67%,45.26%,"Retail - Discount",Retail-Wholesale,31287332000,1.14,56.3,03/18/20,124.16
RSG,74.96,-20.56,-0.1,3.34,21.72,88.29%,17.19%,"Waste Removal Svcs","Business Services",23652430000,1.62,65.37,03/23/20,100.91
RTX,57.76,-68.72,-36.57,8.26,6.04,-50.00%,18.35%,"Conglomerates - Div Operations",Conglomerates,49856456000,2.94,48.05,04/03/20,158.44
SBAC,276.66,-8.91,6.69,1.29,31.19,131.70%,31.94%,"REIT - Equity Trust Other",Finance,31055820000,1.86,193.91,04/18/19,309.85
SBUX,68.71,-6.63,2.97,2.87,21.97,42.36%,61.17%,"Retail - Restaurants",Retail-Wholesale,79565120000,1.64,50.02,03/18/20,99.72
SCHW,34.94,0.81,1.32,2.72,12.35,19.27%,76.97%,"Finance - Investment Brokers",Finance,46406672000,0.72,28,03/16/20,51.65
SEE,27.07,-2.85,2.36,2.81,8.67,-41.25%,-38.18%,"Containers - Paper Products","Industrial Products",4002886000,0.64,17.06,03/19/20,47.13
SHW,463.35,-77.65,3.83,21.09,19.92,62.55%,60.84%,"Paint & Related Products",Construction,42103152000,5.36,325.43,03/18/20,599.95
SIVB,160.1,-14.34,9.02,21.73,6.41,25.45%,141.15%,"Banks - West",Finance,8212469000,0,127.39,03/16/20,270.95
SJM,113.88,3.89,2.88,8.27,13.58,-1.90%,39.70%,"Food - Misc & Diversified","Consumer Staples",13136038000,3.52,91.88,03/16/20,128.43
SLB,16.47,-7.38,2.98,1.47,9.72,-83.13%,-32.24%,"Oil - Field Services",Oils-Energy,21695350000,2,11.87,03/19/20,48.88
SLG,46.18,-34.4,3.08,3.08,5.52,-65.94%,-18.49%,"REIT - Equity Trust Other",Finance,3362895000,1.18,37.5,04/01/20,96.39
SNA,109.83,-31.94,1.01,12.27,7.78,-27.44%,13.80%,"Tools - Hand Held","Consumer Discretionary",5800103000,4.32,90.72,03/23/20,174
SNPS,135.51,-2.21,6.72,3.13,39.79,192.41%,63.34%,"Computer - Software","Computers and Technology",20459212000,0,104.9,03/23/20,166.87
SO,55.12,-11.75,0.98,3.11,16.16,25.60%,15.99%,"Utility - Electric Power",Utilities,58404236000,2.48,41.96,03/23/20,71.1
SPG,60.88,-58.18,6.02,6.81,3.88,-71.28%,18.16%,"REIT - Equity Trust Retail",Finance,17323148000,8.4,42.25,04/02/20,186.4
SPGI,256.06,-15,11.01,9.53,25.06,148.72%,32.63%,"Business Information","Business Services",61639424000,2.68,186.05,03/18/20,312.94
SRE,116.67,-25.2,3.68,6.07,17.18,6.91%,-1.87%,"Utility - Gas Distribution",Utilities,33344498000,4.18,88,03/23/20,161.87
STE,148.76,-8.27,8.79,5.53,25.08,115.00%,71.50%,"Medical Instruments",Medical,12607452000,1.48,105.69,03/23/20,168.98
STT,56.13,-4,2.86,6.18,8.44,-26.60%,22.87%,"Banks - Major Regional",Finance,19683698000,2.08,42.1,03/18/20,85.89
STX,49.07,-0.19,0.27,3.97,11.53,-15.31%,-24.29%,"Computer - Storage Devices","Computers and Technology",12692899000,2.6,39.02,03/23/20,64.17
STZ,149.59,-29.48,6.23,9.13,14.48,22.66%,38.41%,"Beverages - Alcohol","Consumer Staples",27263558000,3,104.28,03/23/20,214.48
SWK,107.4,-20.81,7.4,8.39,11.36,10.85%,27.37%,"Machinery - Tools & Related","Industrial Products",16432927000,2.76,70,03/23/20,173.67
SWKS,89.93,-5.78,0.55,5.52,14.55,-4.75%,47.36%,"Semi Radio Frequency","Computers and Technology",15226758000,1.76,66.29,06/03/19,128.48
SYF,16.12,-12.13,0.03,4.29,3.09,-49.25%,52.91%,"Finance - Misc Services",Finance,9502758000,0.88,12.15,03/18/20,38.18
SYK,165.79,-20.09,-0.7,8.26,17.93,79.09%,53.84%,"Medical Products",Medical,62094008000,2.3,124.54,03/23/20,226.3
SYY,46.07,-20.88,0.44,3.72,10.62,20.57%,29.23%,"Food - Misc & Diversified","Consumer Staples",22887990000,1.8,26,03/18/20,85.98
T,30.08,-6.95,0.93,3.58,7.67,-9.44%,36.80%,"Wireless National",Utilities,211470608000,2.08,26.08,03/23/20,39.7
TAP,43.53,-4.51,4.52,4.54,9.03,-44.26%,155.15%,"Beverages - Alcohol","Consumer Staples",9282703000,2.28,34.01,03/23/20,64.32
TDG,286.43,-216.68,-33.76,18.66,14.49,31.70%,120.12%,"Aerospace - Defense Equipment",Aerospace,15512070000,0,200.06,03/18/20,673.51
TEL,65.04,-13.65,2.06,5.46,10.75,-5.96%,-3.34%,"Electronics - Misc Components","Computers and Technology",21897592000,1.84,48.62,03/19/20,101
TFC,30.59,-10.08,-0.25,4.36,6.24,-22.72%,47.73%,"Banks - Major Regional",Finance,40040708000,1.8,24.01,03/16/20,56.92
TFX,308.39,-38.53,15.53,11.15,26.4,167.47%,41.07%,"Medical Instruments",Medical,14905956000,1.36,221.27,03/23/20,398.65
TGT,98.26,-7.69,5.29,6.4,14.46,21.86%,7.57%,"Retail - Discount",Retail-Wholesale,48848808000,2.64,70.03,05/14/19,130.24
TIF,128.4,-4.3,-1.1,4.6,27.89,51.52%,4.10%,"Retail - Jewelry",Retail-Wholesale,15525489000,2.32,78.6,08/28/19,134.42
TJX,46.68,-11.88,-1.13,2.68,15.28,41.33%,43.46%,"Retail - Discount",Retail-Wholesale,55225856000,0.92,32.72,03/23/20,64.95
TMO,296.58,-14.59,12.98,12.34,22.87,130.13%,51.23%,"Medical Instruments",Medical,121243712000,0.88,250.21,03/23/20,342.26
TMUS,86.51,-1.35,2.61,4.49,18.26,168.28%,52.21%,"Wireless National",Utilities,73773360000,0,63.5,03/18/20,101.35
TPR,14.47,-7.23,1.52,2.53,4.38,-69.25%,25.40%,"Retail - Apparel & Shoes",Retail-Wholesale,3599418000,1.35,10.18,04/02/20,36.06
TROW,101.9,-14.85,4.25,8.06,11.81,24.61%,41.08%,"Finance - Investment Mgmt",Finance,24241410000,3.6,82.51,03/23/20,139.82
TRV,100.78,-24.06,1.43,9.6,9.78,-6.09%,16.27%,"Insurance - Proprty & Casualty",Finance,25242970000,3.28,76.99,03/18/20,155.09
TSCO,86.49,-4.99,1.94,4.68,16.99,1.10%,46.22%,"Retail - Misc & Diversified",Retail-Wholesale,10205559000,1.4,63.89,03/17/20,114.25
TSN,57.37,-7.28,-0.5,5.54,9.71,44.63%,12.84%,"Food - Meat Products","Consumer Staples",20606338000,1.68,42.57,03/18/20,94.24
TT,88.17,-24.36,5.58,6.37,12.56,29.25%,28.76%,"Technology Services","Business Services",20750424000,2.12,32.58,03/02/20,146.85
TTWO,120.06,2.37,1.45,2.92,40.58,390.66%,13.52%,"Toys & Game & Hobby","Consumer Discretionary",13757198000,0,87.97,04/17/19,135.7
TWTR,25.61,-7.85,1.05,0.49,47.12,-50.79%,146.57%,"Internet - Software","Computers and Technology",19502414000,0,20,03/18/20,45.85
TXN,106.26,-6.9,6.33,5.12,19.53,90.06%,10.26%,"Semi General","Computers and Technology",101766024000,3.6,93.09,03/16/20,135.7
TXT,26.62,-9.35,-0.05,3.75,6.63,-38.99%,-1.79%,"Aerospace - Defense",Aerospace,6223815000,0.08,20.26,03/23/20,58
UA,8.39,-2.75,0.33,0.34,22,0.00%,70.77%,"Textile - Apparel","Consumer Staples",3614608000,0,6.6,04/03/20,24.55
UAA,9.52,-3.11,0.31,0.34,24.18,-78.88%,70.77%,"Textile - Apparel","Consumer Staples",4061916000,0,7.39,04/03/20,27.72
UAL,24.48,-27.62,-7.07,12.1,1.89,-60.94%,11.20%,"Transportation - Airline",Transportation,5955783000,0,17.8,03/18/20,96.03
UDR,35.75,-12.56,-0.79,0.6,15.13,8.47%,40.85%,"REIT - Equity Trust Resident",Finance,10412260000,1.37,29.2,03/23/20,51.25
UHS,98.39,-27.58,-0.69,9.99,8.55,-19.44%,41.08%,"Medical - Hospitals",Medical,8367611000,0.8,65.2,03/19/20,157.79
ULTA,187.55,-69.03,11.85,11.92,13.15,24.09%,128.24%,"Retail - Misc & Diversified",Retail-Wholesale,10624380000,0,124.05,03/18/20,368.83
UNH,248.04,-35.83,-1.34,15.11,15.19,109.20%,85.60%,"Medical - HMO",Medical,235568608000,4.32,187.72,03/23/20,306.71
UNM,14.22,-6.43,-0.79,5.44,2.47,-57.51%,14.17%,"Insurance - Accident & Health",Finance,2888277000,1.14,9.58,03/23/20,38
UNP,145.76,-10.33,4.72,8.39,16.52,36.37%,-9.50%,"Transportation - Rail",Transportation,102055088000,3.88,105.08,03/18/20,188.96
UPS,92.91,-1.09,-0.51,7.53,11.95,0.31%,27.24%,"Transportation - Air Freight",Transportation,82140040000,4.04,82,03/12/20,125.31
URI,107.93,-7.74,5.03,19.61,4.64,6.97%,64.49%,"Building & Construction - Misc",Construction,7643369000,0,58.85,03/18/20,170.04
USB,34.45,-8,0,4.32,7.22,-19.02%,27.73%,"Banks - Major Regional",Finance,52285740000,1.68,28.59,03/23/20,61.11
V,168.59,-15.77,7.47,5.61,27.07,162.62%,80.89%,"Financial Transaction Services","Business Services",332527008000,1.2,133.93,03/23/20,214.17
VAR,107.12,-17.19,4.46,4.74,20.33,11.10%,5.75%,"Medical Instruments",Medical,9446491000,0,89.62,03/23/20,150.06
VFC,56.34,-13.79,2.26,3.39,14.42,-25.86%,12.75%,"Textile - Apparel","Consumer Staples",21579342000,1.92,45.07,03/23/20,100.25
VIAC,14.69,-6.88,0.68,4.45,2.79,-77.03%,101.45%,"Movie & TV Production & Dist","Consumer Discretionary",8555522000,0.96,10.1,03/18/20,53.71
VLO,48.01,-15.08,2.65,5.46,7.39,-19.91%,-17.21%,"Oil - Refining and Marketing",Oils-Energy,18870436000,3.92,31,03/18/20,101.99
VMC,107.92,-19.52,-0.15,4.7,21.11,25.92%,64.62%,"Building - CMT & CNT & AG",Construction,13675698000,1.36,65.56,03/18/20,152.49
VNO,37.3,-15.05,1.09,1.23,9.16,-60.74%,-26.98%,"REIT - Equity Trust Other",Finance,6417129000,2.64,27.64,03/23/20,70.45
VRSK,147.17,-16.2,7.79,4.38,32.34,105.65%,49.26%,"Business Information","Business Services",24092850000,1.08,116.61,03/23/20,171.73
VRSN,190.95,-1.06,10.86,5.01,36.47,196.47%,21.93%,"Internet Software Services","Computers and Technology",22800464000,0,148.77,03/23/20,221.78
VRTX,247.67,14.17,9.72,4.25,56.07,104.13%,617.21%,"Medical - Biomedical",Medical,66191380000,0,163.68,04/18/19,267.45
VTR,27.08,-22.54,0.28,1.19,5.85,-64.15%,25.91%,"REIT - Equity Trust Other",Finance,9746560000,3.17,13.35,03/18/20,75.4
VZ,56.98,0.11,3.25,4.81,11.37,15.95%,3.77%,"Wireless National",Utilities,234503472000,2.46,48.84,03/25/20,62.22
WAB,49.93,-11.59,1.8,4.19,10.52,-48.38%,169.34%,"Transportation - Equip & Lease",Transportation,9411092000,0.48,35.07,03/18/20,81.75
WAT,190.08,-9.92,8.03,9.07,19.84,51.83%,20.97%,"Industrial Scientific","Computers and Technology",11741025000,0,154.39,03/23/20,254.96
WBA,42.81,-7.7,-2.94,5.79,7.03,-50.98%,79.16%,"Retail - Drug Stores",Retail-Wholesale,37764296000,1.83,39.4,04/02/20,64.5
WDC,42.86,-11.87,1.24,0.33,115.79,-56.45%,9.51%,"Computer - Storage Devices","Computers and Technology",12946746000,2,27.4,03/19/20,72
WEC,87.76,-16.96,-0.37,3.58,23.81,84.26%,50.55%,"Utility - Electric Power",Utilities,28792906000,2.53,68.01,03/23/20,109.53
WELL,44.4,-29.56,-1.38,3.23,8.94,-43.52%,53.17%,"REIT - Equity Trust Other",Finance,17452734000,3.48,24.27,03/18/20,93.17
WFC,28.77,-8.32,0.07,4.35,6.03,-47.03%,17.59%,"Banks - Major Regional",Finance,117079456000,2.04,25.1,03/23/20,54.75
WHR,94.91,-26.21,9.11,16,5.16,-51.22%,2.75%,"Appliances - Household","Consumer Discretionary",5797088000,4.8,64,03/23/20,163.64
WLTW,178.69,-21.02,8.84,10.97,14.32,35.33%,137.74%,"Insurance - Brokers",Finance,22572162000,2.72,143.34,03/23/20,220.97
WM,91.43,-25.7,-1.13,4.43,20.09,72.64%,10.42%,"Waste Removal Svcs","Business Services",38672912000,2.18,85.34,03/25/20,126.79
WMB,15.15,-2.3,1,0.98,13.93,-73.90%,7.39%,"Oil - Production & Pipeline",Oils-Energy,16377174000,1.6,8.41,03/19/20,29.28
WMT,121.99,4.76,8.37,4.94,24.19,61.88%,7.89%,"Retail - Supermarket",Retail-Wholesale,357065184000,2.16,98.15,04/09/19,128.08
WRB,53.82,-12.42,1.65,3.32,14.9,60.58%,10.85%,"Insurance - Proprty & Casualty",Finance,9855264000,0.44,43.05,03/23/20,79.92
WRK,28.94,-1.14,0.68,3.73,6.88,0.00%,224.79%,"Paper & Related Products","Basic Materials",7487470000,1.86,21.5,03/16/20,44.39
WU,19.88,-2.47,1.75,1.71,10.36,-6.83%,-5.62%,"Financial Transaction Services","Business Services",7940205000,0.9,17.39,04/01/20,28.44
WY,17.29,-9.31,0.34,0.38,40.37,-45.80%,-11.47%,"Building Products - Wood",Construction,12748375000,1.36,13.1,03/23/20,31.58
WYNN,60.85,-33.18,0.66,2.6,18.65,-54.80%,21.67%,Gaming,"Consumer Discretionary",6099382000,4,35.84,03/18/20,153.41
XEL,59.23,-10.92,-1.07,2.64,21.92,77.92%,-1.34%,"Utility - Electric Power",Utilities,32083510000,1.72,46.58,03/23/20,72.14
XLNX,83.95,4.09,6.01,3.53,22.4,94.24%,28.39%,"Semi Pro Logic Devices","Computers and Technology",21064052000,1.48,67.68,03/12/20,141.6
XOM,41.24,-6.45,3.27,2.37,16.54,-53.45%,-35.69%,"Oil - International Integrated",Oils-Energy,171276768000,3.48,30.11,03/23/20,83.49
XRAY,38.09,-6.64,-0.74,2.45,14.47,-25.08%,37.86%,"Medical - Dental Suppliers",Medical,8354893000,0.4,31.58,03/23/20,60.87
XRX,18.61,-12.68,-0.33,4.31,3.92,-44.92%,-53.60%,"Office Supply & Forms","Industrial Products",3981282000,1,15.01,03/19/20,39.47
XYL,66.19,-15.03,1.06,3.02,20.03,85.52%,34.04%,"Machinery - General Industrial","Industrial Products",11748738000,1.04,54.62,03/23/20,89.34
YUM,71.35,-18.05,2.82,3.55,17.83,22.88%,-57.85%,"Retail - Restaurants",Retail-Wholesale,21207950000,1.88,54.95,03/23/20,119.72
ZBH,101.91,-22.19,0.83,7.87,11.69,-14.54%,70.80%,"Medical Products",Medical,20215208000,0.96,74.37,03/18/20,161.11
ZBRA,192.36,-10.38,8.76,12.07,14.75,100.83%,168.47%,"Machinery - Thermal Processing","Industrial Products",10361434000,0,150.06,03/16/20,260.4
ZION,28.04,-7.24,1.28,4.34,5.69,-1.68%,37.41%,"Banks - West",Finance,4416870000,1.36,23.58,03/23/20,52.48
ZTS,126.11,-10.94,8.42,3.64,31.49,171.09%,30.83%,"Medical - Drugs",Medical,60216880000,0.8,90.14,03/23/20,146.26
"Downloaded from Barchart.com as of 04-07-2020 09:14pm CDT"
