Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
HII,194.59,15.97,13.55,14.02,13.94,39.92%,27.91%,"Aerospace - Defense",Aerospace,7834889000,4.12,147.14,03/23/20,279.71
KLAC,152.09,6.72,24.15,8.72,17.47,158.87%,55.97%,"Electronics Products - Misc","Computers and Technology",23534612000,3.4,101.34,06/03/19,184.5
FCX,8.3,0.77,1.98,0.02,401.5,-60.38%,-32.82%,"Mining - Non Ferrous","Basic Materials",11883460000,0.2,4.82,03/19/20,14.68
INCY,88.01,14.17,9.42,2.15,40.81,-14.61%,322.04%,"Medical - Biomedical",Medical,18818324000,0,62.48,03/23/20,96.79
DG,171.57,25.76,9.37,6.74,25.11,127.41%,46.77%,"Retail - Discount",Retail-Wholesale,42566396000,1.44,116.15,05/15/19,172.96
MCHP,79.56,9.59,15.52,5.05,15.75,59.45%,177.00%,"Semi Analog & Mixed","Computers and Technology",18791754000,1.47,53.15,03/19/20,112.47
VRSN,199,16.38,16.31,5.01,38.56,196.81%,21.93%,"Internet Software Services","Computers and Technology",22826076000,0,148.77,03/23/20,221.78
CPB,48.5,-0.78,-1.03,2.48,18.61,3.38%,-1.95%,"Food - Misc & Diversified","Consumer Staples",14408324000,1.4,35.27,05/31/19,57.54
ORLY,347.92,-6.38,52.54,17.89,19.01,59.98%,40.66%,"Retail - Wholesale Auto Parts",Retail-Wholesale,25426852000,0,251.51,03/23/20,454.31
TSCO,89.67,13.46,10.17,4.68,19.38,1.41%,46.22%,"Retail - Misc & Diversified",Retail-Wholesale,10236886000,1.4,63.89,03/17/20,114.25
MDLZ,52.02,1.1,1.23,2.47,20.97,41.57%,-24.46%,"Food - Misc & Diversified","Consumer Staples",75000240000,1.14,41.19,03/23/20,59.96
TMO,315.32,15.2,33.11,12.34,24.89,140.26%,51.23%,"Medical Instruments",Medical,126580032000,0.88,250.21,03/23/20,342.26
BRK.B,188.77,-7.63,10.43,9.78,19.53,37.77%,30.79%,"Insurance - Proprty & Casualty",Finance,472193056000,0,159.5,03/23/20,231.61
HAS,74.22,19.2,7.28,4.07,18.22,14.84%,10.36%,"Toys & Game & Hobby","Consumer Discretionary",10367320000,2.72,41.33,03/18/20,126.87
ZBH,108.02,10.22,16.01,7.87,14.14,-3.71%,70.80%,"Medical Products",Medical,22778746000,0.96,74.37,03/18/20,161.11
AFL,37.28,2.59,4.87,4.44,8.51,19.04%,-1.85%,"Insurance - Accident & Health",Finance,27513220000,1.12,23.07,03/18/20,57.18
ADP,139.53,-4.97,10.96,5.77,24.01,70.62%,16.13%,Outsourcing,"Business Services",61533580000,3.64,103.11,03/18/20,182.32
STE,149.51,13.22,10.79,5.53,26.99,120.84%,71.50%,"Medical Instruments",Medical,12950098000,1.48,105.69,03/23/20,168.98
PEP,130.89,3.44,6.3,5.52,24.02,39.47%,0.72%,"Beverages - Soft","Consumer Staples",185684912000,3.82,101.42,03/20/20,147.2
TWTR,27.21,-2.08,4.12,0.49,56.86,-45.18%,146.57%,"Internet - Software","Computers and Technology",21724110000,0,20,03/18/20,45.85
PCAR,65.93,0.8,4.32,6.87,9.67,7.17%,34.76%,"Auto - Domestic",Auto-Tires-Trucks,23301788000,1.28,49.11,03/23/20,83.41
TJX,47.85,-3.72,6.89,2.68,18.32,49.61%,43.46%,"Retail - Discount",Retail-Wholesale,58459640000,0.92,32.72,03/23/20,64.95
GWW,274.36,8.34,35.6,17.29,15.64,16.94%,15.26%,"Industrial Services","Industrial Products",15021462000,5.76,200.61,03/23/20,346.6
ROST,87,-5.83,12.25,4.58,19.44,76.77%,45.26%,"Retail - Discount",Retail-Wholesale,31537042000,1.14,56.3,03/18/20,124.16
TT,89.81,-13.63,9.78,6.37,13.79,36.03%,28.76%,"Technology Services","Business Services",21837532000,2.12,32.58,03/02/20,146.85
MCD,180.12,2.99,19.79,7.85,22.61,93.61%,-23.19%,"Retail - Restaurants",Retail-Wholesale,136938608000,5,124.23,03/18/20,221.93
WYNN,69.3,-3.22,20.8,2.6,26.57,-43.71%,21.67%,Gaming,"Consumer Discretionary",7596005000,4,35.84,03/18/20,153.41
CE,82.1,3.69,15,9.52,8.61,24.90%,-7.42%,"Chemical - Specialty","Basic Materials",10031861000,2.48,52.7,03/18/20,128.88
CNC,65.15,1.58,10.55,4.42,14.74,94.92%,350.72%,"Medical - HMO",Medical,38975984000,0,41.62,10/01/19,68.64
CMS,61.16,-1.23,6.61,2.49,24.35,80.67%,-4.65%,"Utility - Electric Power",Utilities,17714686000,1.63,46.03,03/23/20,69.17
OMC,55.75,-7.16,6.16,6.06,9.02,-26.18%,-2.38%,"Advertising Marketing Services","Business Services",12318102000,2.6,46.37,03/23/20,85.05
PM,73.95,-5.55,0.49,5.2,14.36,-11.64%,-62.79%,Tobacco,"Consumer Staples",117312360000,4.68,56.01,03/23/20,90.17
ISRG,494.53,23.55,32.06,11.55,44.2,179.52%,110.09%,"Medical Instruments",Medical,58817484000,0,360.5,03/23/20,619
CTAS,195.08,-48.5,30.85,8.82,21.82,144.21%,51.42%,"Uniform & Related","Industrial Products",20678898000,2.55,154.33,03/23/20,304.81
FE,43.93,2.69,5.98,2.59,16.69,27.60%,-26.67%,"Utility - Electric Power",Utilities,24242416000,1.56,32,03/23/20,52.51
ATO,103.27,2.6,9.11,4.46,23.02,94.71%,-41.27%,"Utility - Gas Distribution",Utilities,12866695000,2.3,77.92,03/23/20,121.08
J,79.83,-6.93,0.86,5.27,15.36,71.32%,0.34%,"Engineering & R&D Services","Industrial Products",10818295000,0.76,59.29,03/23/20,104
DLTR,76.17,1.47,5.93,4.93,16.07,-2.00%,174.47%,"Retail - Discount",Retail-Wholesale,18367060000,0,60.2,03/18/20,119.71
LIN,186.11,9.61,23.98,7.35,25.43,0.00%,130.00%,"Oil - Field Services",Oils-Energy,103249536000,0,146.71,03/16/20,227.85
PKG,88.86,4.5,8.35,7.65,11.48,17.85%,18.99%,"Containers - Paper Products","Industrial Products",8580130000,3.16,71.05,03/12/20,114.78
T,30.19,-4.28,2.73,3.58,8.35,-5.48%,36.80%,"Wireless National",Utilities,220736816000,2.08,26.08,03/23/20,39.7
CMCSA,37.19,-2.14,3.24,3.12,12.08,30.09%,58.40%,"Cable TV","Consumer Discretionary",173015296000,0.92,31.7,03/23/20,47.74
CB,119.61,-2.25,16.79,10.12,11.33,11.01%,78.32%,"Insurance - Proprty & Casualty",Finance,55188764000,3,87.35,03/18/20,167.74
IPGP,116.99,4.84,14.25,4.43,26.48,25.33%,70.76%,"Lasers - Systems & Components","Computers and Technology",6326554000,0,98.04,03/16/20,182.17
ADSK,160.92,2.89,21.92,1.41,112.91,173.24%,30.34%,"Computer - Software","Computers and Technology",36199012000,0,125.38,03/18/20,211.58
VAR,110.23,-2.91,13.88,4.74,24.31,20.65%,5.75%,"Medical Instruments",Medical,10258858000,0,89.62,03/23/20,150.06
NTAP,41.63,0.83,4.29,3.58,11.45,18.79%,-2.83%,"Computer - Storage Devices","Computers and Technology",9450893000,1.92,34.66,03/23/20,78.35
PAYC,216.35,-10.27,51.34,2.94,68.9,637.26%,388.75%,"Internet - Software","Computers and Technology",13063224000,0,163.42,04/03/20,342
NRG,29.98,1.13,3.77,3.46,8.51,23.24%,-38.11%,"Utility - Electric Power",Utilities,7706672000,1.2,19.54,03/18/20,42.56
FITB,17.37,-0.26,3.93,2.77,6.03,-5.76%,50.55%,"Banks - Major Regional",Finance,12672390000,1.08,11.1,03/19/20,31.64
ICE,85.18,2.06,4.19,3.87,22.05,95.33%,68.24%,"Securities Exchanges",Finance,47983676000,1.2,63.51,03/23/20,101.93
D,79.53,1.24,9.98,4.23,18.49,14.16%,33.26%,"Utility - Electric Power",Utilities,68372416000,3.76,57.79,03/23/20,90.89
KIM,10.55,-2.67,2.78,0.8,6.55,-57.23%,16.60%,"REIT - Equity Trust Retail",Finance,4679748000,1.12,7.45,04/02/20,21.86
CVS,58.96,-0.68,3.24,7.08,8.39,-39.76%,84.24%,"Retail - Drug Stores",Retail-Wholesale,78862560000,2,51.72,05/17/19,77.03
STT,59.44,0.58,7.28,6.18,9.48,-19.46%,22.87%,"Banks - Major Regional",Finance,21597146000,2.08,42.1,03/18/20,85.89
NLSN,13.79,-1.26,1.62,1.67,8.92,-68.02%,3.34%,"Business Information","Business Services",5040557000,0.24,11.62,04/02/20,27.03
PKI,76.43,2.61,5.23,4.1,19,53.64%,28.90%,"Industrial Scientific","Computers and Technology",8719555000,0.28,62.91,03/23/20,102.46
PEG,51.66,7.52,7.3,3.28,15.51,29.21%,-7.44%,"Utility - Electric Power",Utilities,26746476000,1.96,34.75,03/23/20,63.88
CI,177.48,-2.39,13.64,17.05,10.92,38.66%,339.84%,"Insurance - Multi Line",Finance,67626032000,0.04,118.5,03/18/20,224.64
SJM,110.26,7.21,-2.07,8.27,13.8,-3.98%,39.70%,"Food - Misc & Diversified","Consumer Staples",12857785000,3.52,91.88,03/16/20,128.43
APTV,60.74,-5.73,17.45,4.8,12.54,-11.07%,-15.66%,"Technology Services","Business Services",15882278000,0.88,29.22,03/18/20,99.04
MAS,39.41,-0.38,7,2.54,15.57,57.39%,-21.29%,"Building & Construction - Misc",Construction,10647789000,0.54,27.04,03/23/20,50.06
MRK,80.54,3.79,4.29,5.19,15.73,45.02%,10.90%,"Large Cap Pharma",Medical,209216832000,2.44,65.25,03/23/20,92.64
DTE,108.64,12.2,21.51,6.3,16.48,37.86%,2.99%,"Utility - Electric Power",Utilities,21424748000,4.05,71.21,03/18/20,135.67
ALL,98,5.23,12.04,10.45,9.31,41.58%,26.78%,"Insurance - Proprty & Casualty",Finance,31799150000,2.16,64.13,03/18/20,125.92
ABMD,156.39,13.57,14.99,4.21,37.12,137.90%,318.99%,"Medical Instruments",Medical,7213683000,0,119.01,03/23/20,285.77
HBI,9.35,-0.33,2.18,1.77,5.2,-71.50%,30.84%,"Textile - Apparel","Consumer Staples",3424950000,0.6,6.96,04/03/20,19.1
HIG,40.93,-1.59,8.78,5.65,6.85,-0.05%,11.42%,"Insurance - Multi Line",Finance,15003595000,1.3,19.04,03/18/20,62.75
FISV,96.97,-6.45,10.78,3.81,25.82,156.28%,101.09%,"Financial Transaction Services","Business Services",67106060000,0,73.5,03/19/20,125.05
MA,263.34,-6.67,26.31,7.78,34.83,209.90%,78.22%,"Financial Transaction Services","Business Services",270776096000,1.6,199.99,03/23/20,347.25
EFX,121.42,-19.29,14.8,5.61,21.87,35.26%,43.97%,"Financial Transaction Services","Business Services",15151238000,1.56,103.01,03/23/20,164.77
REG,43.13,-12.12,10.86,1.46,10.43,-32.45%,110.66%,"REIT - Equity Trust Retail",Finance,7399630000,2.38,31.8,04/03/20,70.26
CDW,103.88,2.58,16.99,6.02,16.99,180.89%,49.34%,"IT Services","Computers and Technology",15170953000,1.52,73.39,03/23/20,146.09
MCK,131.02,-1.55,5.53,14.41,9.13,-41.53%,55.74%,"Medical - Dental Suppliers",Medical,23588308000,1.64,111.71,04/17/19,172.18
GE,7.02,-0.83,0.29,0.67,10.9,-73.80%,-35.92%,"Conglomerates - Div Operations",Conglomerates,62413004000,0.04,5.9,03/18/20,13.26
STX,50.91,1.98,5.15,3.97,12.85,-10.76%,-24.29%,"Computer - Storage Devices","Computers and Technology",13373995000,2.6,39.02,03/23/20,64.17
IT,105.78,-0.53,13.96,3.91,26.85,28.60%,110.01%,Consulting,"Business Services",9524005000,0,76.91,03/18/20,171.77
UNP,146.9,3.05,8.33,8.39,17.83,37.18%,-9.50%,"Transportation - Rail",Transportation,100921336000,3.88,105.08,03/18/20,188.96
FIS,123.6,-6.3,8.38,6.42,19.43,97.57%,61.11%,"Financial Transaction Services","Business Services",77114216000,1.4,91.68,03/18/20,158.21
PRU,58,5.08,11.91,11.69,4.71,-25.82%,19.78%,"Insurance - Multi Line",Finance,23247784000,4.4,38.62,03/23/20,106.39
MPC,25.33,0.41,5.27,4.83,5.03,-48.08%,26.72%,"Oil - Refining and Marketing",Oils-Energy,16646788000,2.32,15.26,03/19/20,69.65
HES,39.91,4.99,6.39,-0.92,0,-47.87%,-39.51%,"Oil - US Integrated",Oils-Energy,12324582000,1,26.06,03/18/20,74.11
MO,40.44,0.37,3.03,4.1,9.79,-20.95%,2.40%,Tobacco,"Consumer Staples",76025792000,3.36,30.95,03/23/20,57.11
NWS,9.58,-1.03,1.34,0.33,27.7,-37.44%,17.49%,"Movie & TV Production & Dist","Consumer Discretionary",5700288000,0.2,7.88,04/02/20,15.36
EMR,51.19,0.86,5.47,3.52,14.8,-11.38%,-25.13%,"Machinery - Electrical","Industrial Products",31681126000,2,37.75,03/23/20,78.38
CINF,82.64,-7.94,11.61,4.21,19.26,59.02%,60.24%,"Insurance - Proprty & Casualty",Finance,13560521000,2.4,65.69,03/23/20,118.19
IR,26.22,3.22,2.73,0.76,33.82,0.00%,-4.60%,"Machinery - General Industrial","Industrial Products",5438118000,0,17.01,03/18/20,38.96
GRMN,77.82,0.48,6.26,4.45,17.38,68.52%,30.89%,"Electronics Products - Misc","Computers and Technology",14997533000,2.28,61.04,03/23/20,105.58
NWSA,9.39,-1.08,1.21,0.33,27.12,-39.13%,17.49%,"Movie & TV Production & Dist","Consumer Discretionary",5582635000,0.2,7.9,04/02/20,15.07
HSIC,51.7,-5.01,5.35,3.51,14.92,-3.64%,-3.72%,"Medical - Dental Suppliers",Medical,7459001000,0,41.85,03/23/20,73.99
JNJ,139.77,5.48,5.6,8.68,16.5,41.83%,10.40%,"Large Cap Pharma",Medical,372332000000,3.8,109.16,03/23/20,154.5
WU,19.94,-2.19,2.22,1.71,11.85,-2.13%,-5.62%,"Financial Transaction Services","Business Services",8295486000,0.9,17.39,04/01/20,28.44
BAX,86,5.01,4.58,2.62,0,128.69%,-31.85%,"Medical Products",Medical,44076168000,0.88,69.1,03/16/20,95
DIS,103.5,0.98,9.62,5.56,18.18,-2.05%,42.52%,"Media Conglomerates","Consumer Discretionary",188668368000,1.76,79.07,03/18/20,153.41
FOX,25.4,0.02,3.81,2.31,11.18,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",15559171000,0.46,19.13,03/23/20,38.91
MMM,146.4,4.72,12.61,8.96,16.63,-8.61%,0.99%,"Conglomerates - Div Operations",Conglomerates,84981040000,5.88,114.04,03/23/20,219.75
HRL,47.1,4.7,-1.28,1.75,27.07,68.73%,1.94%,"Food - Meat Products","Consumer Staples",25565872000,0.93,37,05/23/19,51.53
LLY,144.42,5.05,4.76,6.04,24.21,101.09%,13.78%,"Large Cap Pharma",Medical,139469152000,2.96,101.36,10/23/19,147.87
HSY,142.65,2.81,2.88,5.79,24.65,43.52%,7.61%,"Food - Confectionery","Consumer Staples",30184836000,3.09,109.88,03/23/20,162.2
XOM,42.76,4.64,3.55,2.37,18.5,-50.39%,-35.69%,"Oil - International Integrated",Oils-Energy,182534400000,3.48,30.11,03/23/20,83.49
GL,79.71,8.13,15.78,6.74,11.16,42.33%,14.21%,"Finance - Misc Services",Finance,8634719000,0.75,56.74,03/23/20,111.43
VLO,49.7,-0.2,9.36,5.46,9.45,-12.96%,-17.21%,"Oil - Refining and Marketing",Oils-Energy,20507784000,3.92,31,03/18/20,101.99
INTU,250.09,-11.16,31.7,5.89,41.75,163.76%,50.55%,"Computer - Software","Computers and Technology",65669280000,2.12,187.68,03/23/20,306.89
ANTM,240.53,-29.81,37.23,19.42,12.72,59.01%,41.07%,"Medical - HMO",Medical,61133136000,3.8,171.03,03/23/20,312.48
PFE,35.14,2.43,1.5,2.95,11.73,1.00%,4.32%,"Large Cap Pharma",Medical,196330944000,1.52,27.88,03/23/20,44.56
COP,34.3,2.92,1.39,3.59,9.94,-48.69%,-33.95%,"Oil - US Integrated",Oils-Energy,37399348000,1.68,20.84,03/18/20,67.42
LHX,188.32,10.69,9.82,9.98,18.56,142.89%,152.92%,"Aerospace - Defense",Aerospace,41381584000,3.4,142.01,03/23/20,230.99
XYL,68.19,-3.93,7.69,3.02,22.88,97.32%,34.04%,"Machinery - General Industrial","Industrial Products",12496663000,1.04,54.62,03/23/20,89.34
C,46.68,-4.36,9.19,7.58,5.84,-10.67%,14.22%,"Banks - Major Regional",Finance,99476040000,2.04,32,03/18/20,83.11
RMD,157.19,7.46,4.22,3.98,38.98,122.34%,67.63%,"Medical Products",Medical,23112690000,1.56,96.81,04/18/19,177.99
MMC,95.02,-3.62,15.12,4.66,20.09,71.93%,28.58%,"Insurance - Brokers",Finance,48700716000,1.82,74.33,03/23/20,119.88
INFO,64.39,8.42,2.81,2.23,28.87,151.52%,112.26%,"Business Information","Business Services",27824228000,0.68,44.81,03/23/20,81.65
ZBRA,197.91,13.89,19.83,12.07,16.29,110.64%,168.47%,"Machinery - Thermal Processing","Industrial Products",10867488000,0,150.06,03/16/20,260.4
DVA,73.59,-2.36,8.07,5.52,13.94,-7.93%,-10.99%,"Medical - Outpatient & Hm Care",Medical,9397391000,0,43.4,05/31/19,90.15
NUE,38.79,2.95,3.14,4.23,9.23,-15.04%,7.03%,"Steel - Producers","Basic Materials",11868430000,1.61,27.52,03/18/20,59.29
MNST,59.53,-2.86,5.31,2.03,29.68,32.60%,70.43%,"Beverages - Soft","Consumer Staples",32487576000,0,50.06,03/20/20,70.52
IDXX,254.39,0.22,19.84,4.88,52.2,246.11%,61.99%,"Medical Instruments",Medical,22066954000,0,168.65,03/23/20,296.25
HPE,10.36,0.5,1.06,1.8,5.68,0.00%,-47.15%,"Computer - Integrated Systems","Computers and Technology",13566241000,0.48,7.43,03/18/20,17.59
AME,76.97,2.37,5.68,4.19,18.43,51.29%,28.26%,"Electronic Test Equipment","Computers and Technology",17929534000,0.72,54.82,03/18/20,102.31
NTRS,83.55,7.5,6.52,6.62,12.6,21.57%,52.80%,"Banks - Major Regional",Finance,17764674000,2.8,60.67,03/23/20,110.48
EL,162.22,-10,8.14,5.97,27.76,99.02%,35.50%,"Cosmetics & Toiletries","Consumer Staples",59262816000,1.92,137.01,03/18/20,220.42
CAG,31.96,7.17,0.75,1.89,16.57,11.83%,-46.12%,"Food - Misc & Diversified","Consumer Staples",15810486000,0.85,22.83,03/13/20,35.59
APH,80.66,1.06,12.24,3.74,21.29,41.32%,53.88%,"Electronics - Connectors","Computers and Technology",24417456000,1,63.05,03/18/20,110.24
EXPD,70.55,5.4,3.45,3.41,21.25,56.75%,24.54%,"Transportation - Services",Transportation,12007853000,1,52.55,03/23/20,81.64
LYB,58.04,11.2,11.94,9.58,5.79,-38.39%,-23.86%,"Chemical - Diversified","Basic Materials",19656396000,4.2,33.71,03/16/20,98.91
MDT,99.52,10.7,13.25,5.55,17.89,32.08%,79.69%,"Medical Products",Medical,135396976000,2.16,72.13,03/18/20,122.15
DISCA,21.99,-0.9,3.63,3.7,5.83,-31.95%,77.88%,"Broadcast - Radio & TV","Consumer Discretionary",11725031000,0,17.12,03/23/20,33.65
IPG,16.04,-1.07,2.46,1.94,8.2,-21.84%,35.61%,"Advertising Marketing Services","Business Services",6313775000,1.02,11.63,03/23/20,25.2
EIX,59.39,6.14,10.03,4.69,12.28,-1.31%,-7.95%,"Utility - Electric Power",Utilities,21854746000,2.55,43.63,03/16/20,78.93
DISCK,19.85,-1.43,3.01,3.7,5.25,-35.35%,77.88%,"Broadcast - Radio & TV","Consumer Discretionary",10579844000,0,15.43,03/23/20,31.2
AOS,39.63,-1.86,3.76,2.23,18.04,24.91%,27.02%,"Machinery - Electrical","Industrial Products",6512814000,0.96,33.81,03/23/20,56.66
APD,216.19,9.83,29.59,8.5,25.38,46.36%,-14.56%,"Chemical - Diversified","Basic Materials",48399100000,5.36,167.43,03/16/20,257.01
TFX,321.04,2.62,26.67,11.15,28.84,170.89%,41.07%,"Medical Instruments",Medical,15096540000,1.36,221.27,03/23/20,398.65
HD,198.79,-6.88,20.09,10.25,19.01,79.78%,32.52%,"Building Prds Retail - Wsale",Retail-Wholesale,216466592000,6,140.63,03/18/20,247.36
VZ,56.67,2.5,1.97,4.81,12.02,17.46%,3.77%,"Wireless National",Utilities,237564016000,2.46,48.84,03/25/20,62.22
CRM,152.5,4.72,18.19,1.07,141.23,134.84%,218.19%,"Computer - Software","Computers and Technology",138322256000,0,115.29,03/18/20,195.72
CXO,52.05,5.18,4.27,3.05,17.09,-57.72%,72.62%,"Oil - US Exploration & Product",Oils-Energy,10374328000,0.8,33.13,03/18/20,124.53
RCL,33.37,1.04,8.98,9.54,3.94,-49.11%,35.63%,"Leisure & Recreation Services","Consumer Discretionary",8405980000,3.12,19.25,03/18/20,135.32
"Downloaded from Barchart.com as of 04-13-2020 09:04pm CDT"
