Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
PAYX,65.29,-12.21,0.87,3.01,20.28,20.84%,49.77%,Outsourcing,"Business Services",21361478000,2.48,47.87,03/18/20,90.54
PBCT,10.37,-3.72,-1.14,1.38,7.38,-36.89%,67.38%,"Finance - Savings & Loan",Finance,4124858000,0.71,9.37,04/03/20,17.66
PCAR,64.94,0.38,2.67,6.87,8.86,-2.58%,34.76%,"Auto - Domestic",Auto-Tires-Trucks,21341212000,1.28,49.11,03/23/20,83.41
PEAK,23.12,-10.6,-1.23,0.1,11.6,-52.42%,-11.87%,"REIT - Equity Trust Other",Finance,10259274000,1.48,18.63,03/18/20,37.93
PEG,46.85,-7.88,2.34,3.28,13.8,6.46%,-7.44%,"Utility - Electric Power",Utilities,22407434000,1.96,34.75,03/23/20,63.88
PEP,131.16,-6.1,5.68,5.52,22.44,29.51%,0.72%,"Beverages - Soft","Consumer Staples",173123408000,3.82,101.42,03/20/20,147.2
PFE,34.57,-0.45,1.9,2.95,11.14,-5.08%,4.32%,"Large Cap Pharma",Medical,186622576000,1.52,27.88,03/23/20,44.56
PFG,28.26,-14.02,-4.95,5.59,4.76,-47.47%,54.83%,"Finance - Investment Mgmt",Finance,7254510000,2.24,23.31,03/23/20,60.81
PG,117.81,-3.85,2.81,4.95,23.11,38.07%,-18.51%,"Soap and Cleaning Products","Consumer Staples",284184640000,2.98,94.34,03/23/20,128.09
PGR,75.99,-4.53,-0.19,6.72,11.39,182.30%,101.24%,"Insurance - Proprty & Casualty",Finance,44444192000,0.4,62.18,03/23/20,84.96
PH,130.77,-34.22,0.42,11.78,10.09,-3.92%,8.36%,"Machinery - General Industrial","Industrial Products",14865719000,3.52,93,03/18/20,215.94
PHM,21.7,-19.8,-2.06,3.6,5.5,-15.23%,75.41%,"Building - Residential & Comm",Construction,5107927000,0.48,17.12,03/23/20,47.37
PKG,85.43,-5.35,-5.33,7.65,10.98,2.23%,18.99%,"Containers - Paper Products","Industrial Products",7636373000,3.16,71.05,03/12/20,114.78
PKI,75.41,-8.1,-1.1,4.1,17.64,38.15%,28.90%,"Industrial Scientific","Computers and Technology",7924845000,0.28,62.91,03/23/20,103
PLD,80.23,-5.65,-2.65,2.47,22.81,73.19%,89.15%,"REIT - Equity Trust Other",Finance,54389632000,2.32,59.82,03/23/20,99.79
PM,75.68,-11.59,3.13,5.2,14.3,-5.70%,-62.79%,Tobacco,"Consumer Staples",114385000000,4.68,56.01,03/23/20,90.17
PNC,95.31,-18.92,-5.66,11.4,7.96,-8.87%,32.82%,"Banks - Major Regional",Finance,36523252000,4.6,79.41,03/23/20,161.79
PNR,30.84,-7.44,1.21,2.38,11.66,-54.72%,-57.99%,"Machinery - Thermal Processing","Industrial Products",4755805000,0.76,22.01,03/23/20,47.43
PNW,74.33,-24.98,-4.03,4.78,15.01,6.91%,-0.58%,"Utility - Electric Power",Utilities,7667216000,3.13,60.05,03/18/20,105.51
PPG,86.63,-14.82,0.71,6.21,13,-29.91%,-1.39%,"Chemical - Diversified","Basic Materials",18974242000,2.04,69.77,03/19/20,134.36
PPL,23.92,-7.59,-1.91,2.46,9.34,-36.06%,-32.44%,"Utility - Electric Power",Utilities,16715312000,1.66,18.12,03/23/20,36.83
PRGO,47.57,-5.6,-1.24,4.03,10.62,-77.66%,5.07%,"Medical Products",Medical,6038593000,0.9,40.01,04/02/20,63.86
PRU,49.14,-20.67,-4.61,11.69,3.99,-42.63%,19.78%,"Insurance - Multi Line",Finance,18253668000,4.4,38.62,03/23/20,106.39
PSA,203.73,-25.21,2.1,7.29,17.97,0.20%,29.67%,"REIT - Equity Trust Other",Finance,33917032000,8,155.37,03/23/20,266.76
PSX,57.42,-11.88,3.26,8.07,6.41,-34.11%,-33.45%,"Oil - Refining and Marketing",Oils-Energy,22684202000,3.6,40.04,03/18/20,119.92
PVH,39.71,-29.47,1.49,9.5,3.34,-71.92%,17.96%,"Textile - Apparel","Consumer Staples",2260969000,0.15,28.4,03/23/20,134.24
PWR,33.13,-5.11,2.62,3.06,10.07,6.78%,54.27%,"Engineering & R&D Services","Industrial Products",4355075000,0.2,23.77,03/23/20,44.09
PXD,76.24,-28.88,9.75,8.19,9.18,-56.71%,84.06%,"Oil - US Exploration & Product",Oils-Energy,12375596000,1.1,48.62,03/18/20,178.22
PYPL,101.67,-9.22,4.64,2.35,39.8,0.00%,121.46%,"Internet - Software","Computers and Technology",108369408000,0,82.07,03/23/20,124.45
QCOM,70.95,-6.52,1.92,2.6,26.16,-5.68%,-8.36%,"Wireless Equipment","Computers and Technology",74560696000,2.48,55.78,04/11/19,96.17
QRVO,82.61,-11.75,1.13,5.39,14.22,-0.19%,169.14%,"Semi Radio Frequency","Computers and Technology",8495906000,0,58.52,05/23/19,122.37
RCL,29.61,-35.4,-0.16,9.54,2.6,-69.98%,35.63%,"Leisure & Recreation Services","Consumer Discretionary",5097510000,3.12,19.25,03/18/20,135.32
RE,189.93,-63.58,-8.56,21.35,8.79,-1.08%,42.15%,"Insurance - Proprty & Casualty",Finance,7265529000,6.2,168.16,03/23/20,294.31
REG,35.15,-25.29,-4.8,1.46,8.47,-51.36%,110.66%,"REIT - Equity Trust Retail",Finance,5412196000,2.38,31.8,04/03/20,70.26
REGN,504.27,9.84,31.27,21.46,23.24,6.92%,178.89%,"Medical - Biomedical",Medical,54274076000,0,271.37,09/27/19,518
RF,8.88,-4.1,-0.62,1.55,5.41,-15.85%,24.88%,"Banks - Southeast",Finance,7726162000,0.62,6.94,03/19/20,17.54
RHI,38.15,-10.91,-2.16,3.9,9.7,-36.18%,29.38%,Staffing,"Business Services",4371107000,1.36,32.38,03/23/20,69.08
RJF,64.21,-9.39,-0.19,7.5,8,2.93%,61.58%,"Finance - Investment Brokers",Finance,8013008000,1.48,54.21,03/23/20,102.45
RL,68.6,-37.17,-2.66,8.25,8,-55.84%,-15.26%,"Textile - Apparel","Consumer Staples",4498262000,2.75,59.82,04/03/20,133.63
RMD,158.3,-7.78,4.09,3.98,37.72,104.45%,67.63%,"Medical Products",Medical,22122064000,1.56,96.81,04/18/19,177.99
ROK,157.41,-21.44,5.15,8.56,17.49,31.58%,1.08%,"Industrial Robotics","Computers and Technology",17053486000,4.08,115.38,03/23/20,209.6
ROL,37.2,-2.55,1.36,0.73,48.88,116.13%,42.78%,"Building - Maint & Service",Construction,11816361000,0.48,30.72,03/25/20,43.91
ROP,312.62,-37.71,-4.84,13.05,23.38,75.96%,51.20%,"Machinery - General Industrial","Industrial Products",31799044000,2.05,240,03/16/20,395
ROST,87.18,-15.33,2.31,4.58,17.34,44.50%,45.26%,"Retail - Discount",Retail-Wholesale,26826428000,1.14,56.3,03/18/20,124.16
RSG,74.11,-21.41,-2.54,3.34,22.52,76.82%,17.19%,"Waste Removal Svcs","Business Services",23148168000,1.62,65.37,03/23/20,100.91
RTX,57.56,-68.92,-40.93,N/A,N/A,-57.85%,N/A,N/A,N/A,N/A,2.94,48.05,04/03/20,158.44
SBAC,277.46,-8.11,-1.2,1.29,32.38,125.04%,31.94%,"REIT - Equity Trust Other",Finance,29638798000,1.86,193.91,04/18/19,309.85
SBUX,67.79,-7.55,-0.07,2.87,22.65,30.89%,61.17%,"Retail - Restaurants",Retail-Wholesale,74001784000,1.64,50.02,03/18/20,99.72
SCHW,36.08,1.95,1.75,2.72,12.64,9.45%,76.97%,"Finance - Investment Brokers",Finance,43216852000,0.72,28,03/16/20,51.65
SEE,25.88,-4.04,0.15,2.81,8.67,-47.41%,-38.18%,"Containers - Paper Products","Industrial Products",3766239000,0.64,17.06,03/19/20,47.13
SHW,458.62,-82.38,-23.21,21.09,20.72,44.51%,60.84%,"Paint & Related Products",Construction,38560436000,5.36,325.43,03/18/20,599.95
SIVB,159.32,-15.12,3.54,21.73,6.58,10.30%,141.15%,"Banks - West",Finance,7182559000,0,127.39,03/16/20,270.95
SJM,115.19,5.2,4.56,8.27,13.33,-3.79%,39.70%,"Food - Misc & Diversified","Consumer Staples",12809889000,3.52,91.88,03/16/20,128.43
SLB,15.67,-8.18,2.39,1.47,9.44,-83.96%,-32.24%,"Oil - Field Services",Oils-Energy,19784720000,2,11.87,03/19/20,48.88
SLG,43.15,-37.43,-2.93,3.08,5.71,-69.78%,-18.49%,"REIT - Equity Trust Other",Finance,3011408000,1.18,37.5,04/01/20,96.39
SNA,106.06,-35.71,-6.97,12.27,8.21,-35.62%,13.80%,"Tools - Hand Held","Consumer Discretionary",5223702000,4.32,90.72,03/23/20,174
SNPS,135.91,-1.81,6.6,3.13,41.1,160.56%,63.34%,"Computer - Software","Computers and Technology",18749136000,0,104.9,03/23/20,166.87
SO,55.4,-11.47,-2.59,3.11,16.85,12.66%,15.99%,"Utility - Electric Power",Utilities,52996044000,2.48,41.96,03/23/20,71.1
SPG,54.06,-65,-2.21,6.81,3.66,-75.57%,18.16%,"REIT - Equity Trust Retail",Finance,14971097000,8.4,42.25,04/02/20,186.4
SPGI,255.83,-15.23,8.84,9.53,25.32,127.19%,32.63%,"Business Information","Business Services",57477968000,2.68,186.05,03/18/20,312.94
SRE,114.04,-27.83,-5.95,6.07,17.51,-3.31%,-1.87%,"Utility - Gas Distribution",Utilities,30490742000,4.18,88,03/23/20,161.87
STE,148.65,-8.38,8.66,5.53,25.24,96.35%,71.50%,"Medical Instruments",Medical,11765260000,1.48,105.69,03/23/20,168.98
STT,55.55,-4.58,3.78,6.18,8.48,-31.68%,22.87%,"Banks - Major Regional",Finance,18482480000,2.08,42.1,03/18/20,85.89
STX,48.64,-0.62,-1.23,3.97,11.98,-17.67%,-24.29%,"Computer - Storage Devices","Computers and Technology",11941346000,2.6,39.02,03/23/20,64.17
STZ,142.26,-36.81,-4.18,8.91,14.73,8.60%,66.73%,"Beverages - Alcohol","Consumer Staples",25329850000,3,104.28,03/23/20,214.48
SWK,106.69,-21.52,6.31,8.39,11.41,-1.27%,27.37%,"Machinery - Tools & Related","Industrial Products",14673961000,2.76,70,03/23/20,173.67
SWKS,89.8,-5.91,-0.31,5.52,15.1,-19.41%,47.36%,"Semi Radio Frequency","Computers and Technology",13615910000,1.76,66.29,06/03/19,128.48
SYF,15.49,-12.76,-1.28,4.29,3.34,-56.69%,52.91%,"Finance - Misc Services",Finance,8128570000,0.88,12.15,03/18/20,38.18
SYK,165.66,-20.22,2.7,8.26,18.11,57.96%,53.84%,"Medical Products",Medical,55500784000,2.3,124.54,03/23/20,226.3
SYY,45.01,-21.94,-1.34,3.72,11.1,3.48%,29.23%,"Food - Misc & Diversified","Consumer Staples",20086106000,1.8,26,03/18/20,85.98
T,29.44,-7.59,-0.79,3.58,8.03,-16.20%,36.80%,"Wireless National",Utilities,197248064000,2.08,26.08,03/23/20,39.7
TAP,42.9,-5.14,2.6,4.54,8.81,-47.36%,155.15%,"Beverages - Alcohol","Consumer Staples",8873744000,2.28,34.01,03/23/20,64.32
TDG,288.93,-214.18,-53.82,18.66,15.24,21.11%,120.12%,"Aerospace - Defense Equipment",Aerospace,14512400000,0,200.06,03/18/20,673.51
TEL,65.62,-13.07,1.9,5.46,10.8,-17.34%,-3.34%,"Electronics - Misc Components","Computers and Technology",19585028000,1.84,48.62,03/19/20,101
TFC,29.77,-10.9,-2.79,4.36,6.53,-30.30%,47.73%,"Banks - Major Regional",Finance,36597500000,1.8,24.01,03/16/20,56.92
TFX,321.45,-25.47,33.11,11.15,26.48,142.98%,41.07%,"Medical Instruments",Medical,13650228000,1.36,221.27,03/23/20,398.65
TGT,97.51,-8.44,1.5,6.4,14.74,10.77%,7.57%,"Retail - Discount",Retail-Wholesale,46374052000,2.64,70.03,05/14/19,130.24
TIF,128.17,-4.53,-0.32,4.6,28.21,43.41%,4.10%,"Retail - Jewelry",Retail-Wholesale,15538813000,2.32,78.6,08/28/19,134.42
TJX,46.11,-12.45,-1.44,2.68,16.34,19.54%,43.46%,"Retail - Discount",Retail-Wholesale,49057708000,0.92,32.72,03/23/20,64.95
TMO,304,-7.17,19.04,12.34,23.3,111.03%,51.23%,"Medical Instruments",Medical,112553248000,0.88,250.21,03/23/20,342.26
TMUS,86.09,-1.77,2.97,4.49,18.8,155.71%,52.21%,"Wireless National",Utilities,70251368000,0,63.5,03/18/20,101.35
TPR,13.04,-8.66,-0.17,2.53,4.35,-74.23%,25.40%,"Retail - Apparel & Shoes",Retail-Wholesale,3061162000,1.35,10.18,04/02/20,36.06
TROW,102.7,-14.05,3.87,8.06,12.05,17.55%,41.08%,"Finance - Investment Mgmt",Finance,22468744000,3.6,82.51,03/23/20,139.82
TRV,98.98,-25.86,-3.61,9.6,10.12,-12.78%,16.27%,"Insurance - Proprty & Casualty",Finance,23944860000,3.28,76.99,03/18/20,155.09
TSCO,87.96,-3.52,2.41,4.68,17.98,-8.91%,46.22%,"Retail - Misc & Diversified",Retail-Wholesale,9223988000,1.4,63.89,03/17/20,114.25
TSN,56.45,-8.2,-2.7,5.54,9.77,36.67%,12.84%,"Food - Meat Products","Consumer Staples",19646290000,1.68,42.57,03/18/20,94.24
TT,87.04,-25.49,2.74,6.37,13.01,16.68%,28.76%,"Technology Services","Business Services",19079232000,2.12,32.58,03/02/20,146.85
TTWO,121.29,3.6,2.78,2.92,40.93,368.90%,13.52%,"Toys & Game & Hobby","Consumer Discretionary",13439610000,0,87.97,04/17/19,135.7
TWTR,24.93,-8.53,-0.66,0.49,46.98,-55.54%,146.57%,"Internet - Software","Computers and Technology",18063006000,0,20,03/18/20,45.85
TXN,108.96,-4.2,6.94,5.12,19.93,73.28%,10.26%,"Semi General","Computers and Technology",93378928000,3.6,93.09,03/16/20,135.7
TXT,27.34,-8.63,-0.33,3.75,6.53,-46.12%,-1.79%,"Aerospace - Defense",Aerospace,5656979000,0.08,20.26,03/23/20,58
UA,8,-3.14,-0.41,0.34,20.26,0.00%,70.77%,"Textile - Apparel","Consumer Staples",3379659000,0,6.6,04/03/20,24.55
UAA,8.99,-3.64,-0.58,0.34,22.91,-80.37%,70.77%,"Textile - Apparel","Consumer Staples",3714010000,0,7.39,04/03/20,27.72
UAL,24.02,-28.08,-6.14,12.1,1.94,-62.51%,11.20%,"Transportation - Airline",Transportation,5674359000,0,17.8,03/18/20,96.03
UDR,35.34,-12.97,-2.38,0.6,15.29,-4.15%,40.85%,"REIT - Equity Trust Resident",Finance,9316233000,1.37,29.2,03/23/20,51.25
UHS,96.5,-29.47,-3.63,9.99,8.88,-27.91%,41.08%,"Medical - Hospitals",Medical,7403384000,0.8,65.2,03/19/20,157.79
ULTA,188.68,-67.9,8.97,11.92,13.54,3.34%,128.24%,"Retail - Misc & Diversified",Retail-Wholesale,8825871000,0,124.05,03/18/20,368.83
UNH,248.34,-35.53,-2.94,15.11,15.91,92.85%,85.60%,"Medical - HMO",Medical,217688016000,4.32,187.72,03/23/20,306.71
UNM,14.23,-6.42,-1.71,5.44,2.38,-60.27%,14.17%,"Insurance - Accident & Health",Finance,2731990000,1.14,9.58,03/23/20,38
UNP,147.85,-8.24,7.65,8.39,16.9,24.37%,-9.50%,"Transportation - Rail",Transportation,95649472000,3.88,105.08,03/18/20,188.96
UPS,95.68,1.68,-2.16,7.53,12.36,-7.02%,27.24%,"Transportation - Air Freight",Transportation,77263832000,4.04,82,03/12/20,125.31
URI,103.18,-12.49,8.02,19.61,4.9,-5.10%,64.49%,"Building & Construction - Misc",Construction,6746284000,0,58.85,03/18/20,170.04
USB,34.37,-8.08,-1.5,4.32,7.56,-28.71%,27.73%,"Banks - Major Regional",Finance,47448132000,1.68,28.59,03/23/20,61.11
V,169.44,-14.92,3.87,5.61,28.06,128.90%,80.89%,"Financial Transaction Services","Business Services",298006560000,1.2,133.93,03/23/20,214.17
VAR,104.19,-20.12,0.47,4.74,20.59,2.08%,5.75%,"Medical Instruments",Medical,8735669000,0,89.62,03/23/20,150.06
VFC,54.67,-15.46,-5.08,3.39,14.49,-35.33%,12.75%,"Textile - Apparel","Consumer Staples",19293914000,1.92,45.07,03/23/20,100.25
VIAC,13.94,-7.63,-0.15,4.45,2.87,-79.82%,101.45%,"Movie & TV Production & Dist","Consumer Discretionary",7628776000,0.96,10.1,03/18/20,53.71
VLO,46.1,-16.99,-1.09,5.46,7.6,-32.46%,-17.21%,"Oil - Refining and Marketing",Oils-Energy,16512655000,3.92,31,03/18/20,101.99
VMC,103.17,-24.27,1.31,4.7,22.83,19.04%,64.62%,"Building - CMT & CNT & AG",Construction,13150781000,1.36,65.56,03/18/20,152.49
VNO,33.6,-18.75,-4,1.23,9.01,-62.89%,-26.98%,"REIT - Equity Trust Other",Finance,6090543000,2.64,27.64,03/23/20,70.45
VRSK,147.74,-15.63,0.87,4.38,32.65,94.41%,49.26%,"Business Information","Business Services",23099714000,1.08,116.61,03/23/20,171.73
VRSN,195.85,3.84,7.3,5.01,36.29,169.65%,21.93%,"Internet Software Services","Computers and Technology",21268404000,0,148.77,03/23/20,221.78
VRTX,255.3,21.8,23.38,4.25,56.98,85.50%,617.21%,"Medical - Biomedical",Medical,61786396000,0,163.68,04/18/19,256.65
VTR,26.14,-23.48,-2.65,1.19,5.98,-69.59%,25.91%,"REIT - Equity Trust Other",Finance,8396807000,3.17,13.35,03/18/20,75.4
VZ,56.7,-0.17,1.93,4.81,11.49,11.13%,3.77%,"Wireless National",Utilities,226231744000,2.46,48.84,03/25/20,62.22
WAB,49.09,-12.43,-0.13,4.19,10.46,-54.01%,169.34%,"Transportation - Equip & Lease",Transportation,8446786000,0.48,35.07,03/18/20,81.75
WAT,188.89,-11.11,0.75,9.07,20.51,43.07%,20.97%,"Industrial Scientific","Computers and Technology",11184711000,0,154.39,03/23/20,254.96
WBA,42.63,-7.88,-2.53,5.91,6.96,-55.75%,79.16%,"Retail - Drug Stores",Retail-Wholesale,36072300000,1.83,39.4,04/02/20,64.5
WDC,43.31,-11.42,-0.2,0.33,116.36,-60.15%,9.51%,"Computer - Storage Devices","Computers and Technology",11422192000,2,27.4,03/19/20,72
WEC,91.28,-13.44,-0.61,3.58,24.58,71.70%,50.55%,"Utility - Electric Power",Utilities,26890834000,2.53,68.01,03/23/20,109.53
WELL,42.51,-31.45,-4.67,3.23,9.3,-51.10%,53.17%,"REIT - Equity Trust Other",Finance,15297316000,3.48,24.27,03/18/20,93.17
WFC,28.63,-8.46,-1.29,4.35,6.26,-51.71%,17.59%,"Banks - Major Regional",Finance,107264904000,2.04,25.1,03/23/20,54.75
WHR,92.49,-28.63,4.78,16,5.1,-57.77%,2.75%,"Appliances - Household","Consumer Discretionary",5179710000,4.8,64,03/23/20,163.64
WLTW,175.36,-24.35,2.41,10.97,14.44,17.10%,137.74%,"Insurance - Brokers",Finance,20220466000,2.72,143.34,03/23/20,220.97
WM,91.29,-25.84,-3.31,4.43,20.57,61.44%,10.42%,"Waste Removal Svcs","Business Services",37711276000,2.18,85.34,03/25/20,126.79
WMB,13.5,-3.95,-0.32,0.98,14.67,-73.17%,7.39%,"Oil - Production & Pipeline",Oils-Energy,16559142000,1.6,8.41,03/19/20,29.28
WMT,126.07,8.84,10.88,4.94,24.02,48.15%,7.89%,"Retail - Supermarket",Retail-Wholesale,338400480000,2.16,98.15,04/09/19,128.08
WRB,53.73,-12.51,-0.78,3.32,15.27,47.23%,10.85%,"Insurance - Proprty & Casualty",Finance,9075720000,0.44,43.05,03/23/20,79.92
WRK,28.97,-1.11,-0.03,3.73,7.18,0.00%,224.79%,"Paper & Related Products","Basic Materials",6637150000,1.86,21.5,03/16/20,44.39
WU,19.22,-3.13,0.31,1.71,10.44,-14.06%,-5.62%,"Financial Transaction Services","Business Services",7320522000,0.9,17.39,04/01/20,28.44
WY,17.1,-9.5,0.15,0.38,41.68,-52.43%,-11.47%,"Building Products - Wood",Construction,11436261000,1.36,13.1,03/23/20,31.58
WYNN,56.73,-37.3,-4.37,2.6,20.26,-64.34%,21.67%,Gaming,"Consumer Discretionary",5214526000,4,35.84,03/18/20,153.41
XEL,61.15,-9,-1.41,2.64,22.89,66.89%,-1.34%,"Utility - Electric Power",Utilities,30357350000,1.72,46.58,03/23/20,72.14
XLNX,84.65,4.79,5.3,3.53,22.42,80.42%,28.39%,"Semi Pro Logic Devices","Computers and Technology",19678030000,1.48,67.68,03/12/20,141.6
XOM,40.47,-7.22,2.97,2.37,17.05,-54.17%,-35.69%,"Oil - International Integrated",Oils-Energy,165944208000,3.48,30.11,03/23/20,83.49
XRAY,37.73,-7,-1.47,2.45,15.29,-31.43%,37.86%,"Medical - Dental Suppliers",Medical,7850013000,0.4,31.58,03/23/20,60.87
XRX,18.71,-12.58,0.76,4.31,4.29,-51.63%,-53.60%,"Office Supply & Forms","Industrial Products",3596134000,1,15.01,03/19/20,39.47
XYL,65.19,-16.03,-1.05,3.02,20.99,71.88%,34.04%,"Machinery - General Industrial","Industrial Products",10903492000,1.04,54.62,03/23/20,89.34
YUM,70.5,-18.9,-0.17,3.55,18.61,9.96%,-57.85%,"Retail - Restaurants",Retail-Wholesale,19042032000,1.88,54.95,03/23/20,119.72
ZBH,97.94,-26.16,-0.34,7.87,11.78,-21.66%,70.80%,"Medical Products",Medical,18991234000,0.96,74.37,03/18/20,161.11
ZBRA,191.85,-10.89,3.5,12.07,14.44,86.55%,168.47%,"Machinery - Thermal Processing","Industrial Products",9617743000,0,150.06,03/16/20,260.4
ZION,26.93,-8.35,-0.59,4.34,5.85,-9.70%,37.41%,"Banks - West",Finance,4047841000,1.36,23.58,03/23/20,52.48
ZTS,126.79,-10.26,10.11,3.64,31.88,142.97%,30.83%,"Medical - Drugs",Medical,54432184000,0.8,90.14,03/23/20,146.26
"Downloaded from Barchart.com as of 04-06-2020 06:05pm CDT"
