Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
OKE,28.25,7.8,-0.75,3.07,8.65,-40.32%,-16.65%,"Utility - Gas Distribution",Utilities,12159118000,3.74,12.16,03/18/20,78.48
XOM,41.85,9.13,-0.89,2.37,16.52,-50.30%,-35.69%,"Oil - International Integrated",Oils-Energy,182915296000,3.48,30.11,03/23/20,83.49
HOG,18.55,2.52,-0.49,3.34,5.49,-66.19%,-13.92%,"Auto - Domestic",Auto-Tires-Trucks,2963143000,1.52,14.31,03/23/20,40.89
TXT,26.88,4.58,-0.57,3.75,6.59,-37.23%,-1.79%,"Aerospace - Defense",Aerospace,6317149000,0.08,20.26,03/23/20,55.07
LB,13.04,3.56,-0.37,2.28,5.37,-84.89%,12.75%,"Retail - Apparel & Shoes",Retail-Wholesale,3810625000,1.2,8,03/17/20,28.01
ADS,37.11,9.1,0.83,16.33,2.02,-87.69%,5.25%,"Financial Transaction Services","Business Services",1803196000,2.52,20.51,03/19/20,166.12
LNC,28.69,11.65,-3.66,9.13,3.03,-48.26%,27.33%,"Insurance - Life",Finance,5794734000,1.6,16.11,03/23/20,67.52
FIS,124.06,20.91,0.13,6.42,19.16,99.59%,61.11%,"Financial Transaction Services","Business Services",78864568000,1.4,91.68,03/18/20,158.21
RCL,36.27,12.34,2.78,9.54,3.57,-48.41%,35.63%,"Leisure & Recreation Services","Consumer Discretionary",7814510000,3.12,19.25,03/18/20,135.32
CMS,60.86,12.18,0.57,2.49,24.85,79.66%,-4.65%,"Utility - Electric Power",Utilities,17953420000,1.63,46.03,03/23/20,69.17
EQR,67.6,12.91,1.7,2.59,18.64,-8.83%,3.30%,"REIT - Equity Trust Resident",Finance,25960344000,2.41,49.62,03/23/20,89.55
ED,87.02,15.64,3.39,4.36,20.28,43.30%,-2.67%,"Utility - Electric Power",Utilities,29892888000,3.06,62.03,03/23/20,95.1
EXC,37.35,6.77,0.02,3.22,11.52,12.86%,25.55%,"Utility - Electric Power",Utilities,37437868000,1.53,29.28,03/23/20,51.18
YUM,82.81,24.67,5.69,3.55,22.57,34.32%,-57.85%,"Retail - Restaurants",Retail-Wholesale,25326752000,1.88,54.95,03/23/20,119.72
ROL,38.26,3.3,2.43,0.73,52.52,130.81%,42.78%,"Building - Maint & Service",Construction,12770192000,0.48,30.72,03/25/20,43.91
MMC,96.88,16.99,1.84,4.66,20.86,73.00%,28.58%,"Insurance - Brokers",Finance,49673620000,1.82,74.33,03/23/20,119.88
HFC,26.51,4.28,1.51,4.88,4.73,-32.04%,-11.52%,"Oil - Refining and Marketing",Oils-Energy,4374106000,1.4,18.48,03/24/20,58.88
SO,55.82,10.13,-1.23,3.11,17.79,28.08%,15.99%,"Utility - Electric Power",Utilities,60746192000,2.48,41.96,03/23/20,71.1
RMD,163.34,48,5.15,3.98,40.53,151.39%,67.63%,"Medical Products",Medical,23884944000,1.56,98.31,04/22/19,177.99
O,51.07,4.06,-2.07,1.4,14.96,6.08%,59.78%,"REIT - Equity Trust Retail",Finance,17983754000,2.8,38,03/19/20,84.92
MET,32.48,8.11,-1.83,6.11,5.07,-26.91%,-5.04%,"Insurance - Multi Line",Finance,30277276000,1.76,22.85,03/23/20,53.28
IR,26.32,6.74,0.13,0.76,32.37,0.00%,-4.60%,"Machinery - General Industrial","Industrial Products",5501734000,0,17.01,03/18/20,38.96
ZBH,116.52,30.55,8.51,7.87,13.89,-0.15%,70.80%,"Medical Products",Medical,24475388000,0.96,74.37,03/18/20,161.11
INTC,59.72,13.49,0.62,4.89,12.43,88.15%,28.81%,"Semi General","Computers and Technology",258372368000,1.32,42.86,05/23/19,69.29
FE,45,11.13,1.48,2.59,17.32,27.23%,-26.67%,"Utility - Electric Power",Utilities,25033342000,1.56,32,03/23/20,52.51
DVN,9,2.98,-0.65,1.38,5.86,-86.14%,-68.21%,"Oil - US Exploration & Product",Oils-Energy,3542970000,0.36,4.7,03/18/20,35.39
MTD,713.25,63.7,18.03,22.81,30.51,123.84%,21.02%,"Industrial Scientific","Computers and Technology",17288142000,0,579.4,03/23/20,873.51
BKNG,1439.91,267.83,24.25,103.42,13.61,19.28%,78.47%,"Internet Commerce",Retail-Wholesale,60396864000,0,1107.29,03/23/20,2094
ADI,101.95,15.93,1.34,4.84,21.04,64.40%,109.13%,"Semi Analog & Mixed","Computers and Technology",37853016000,2.48,79.07,03/18/20,127.3
EW,224.91,57.96,17.21,5.57,39.05,230.24%,87.18%,"Medical Instruments",Medical,47765784000,0,154.52,03/23/20,247.64
CNC,70.02,21.19,4.89,4.42,16.48,93.54%,350.72%,"Medical - HMO",Medical,41833756000,0,41.62,10/01/19,74.7
CE,76.9,12.06,-5.31,9.52,7.59,18.69%,-7.42%,"Chemical - Specialty","Basic Materials",9344419000,2.48,52.7,03/18/20,128.88
INFO,66.4,18.11,1.6,2.23,29.08,158.94%,112.26%,"Business Information","Business Services",28546712000,0.68,44.81,03/23/20,81.65
HOLX,43.21,11.97,2.06,2.47,16.79,28.83%,33.06%,"Medical Instruments",Medical,11529995000,0,26.49,03/18/20,55.25
RHI,42.18,7.47,1.54,3.9,10.36,-24.27%,29.38%,Staffing,"Business Services",4961401000,1.36,32.38,03/23/20,69.08
MAR,81.21,8.18,4.67,6.01,13.38,2.96%,52.02%,"Hotels & Motels","Consumer Discretionary",27318356000,1.92,46.56,03/18/20,153.39
SHW,508.46,94.82,18.32,21.09,23,82.84%,60.84%,"Paint & Related Products",Construction,47439716000,5.36,325.43,03/18/20,599.95
RSG,79.03,7.31,-0.04,3.34,23.16,94.71%,17.19%,"Waste Removal Svcs","Business Services",25621604000,1.62,65.37,03/23/20,100.91
VIAC,15.41,3.55,-0.54,4.45,3.29,-74.81%,101.45%,"Movie & TV Production & Dist","Consumer Discretionary",9697077000,0.96,10.1,03/18/20,53.71
HPQ,15.32,1.29,-0.3,2.36,6.46,2.66%,-47.28%,"Computer - Mini","Computers and Technology",22189938000,0.7,12.54,03/19/20,23.93
HCA,112.82,35.22,10.11,10.5,10.32,48.78%,39.05%,"Medical - Hospitals",Medical,39147324000,1.72,58.38,03/18/20,151.97
PEAK,25.71,4.86,-1.03,0.1,14.06,-38.14%,-11.87%,"REIT - Equity Trust Other",Finance,13277896000,1.48,18.63,03/18/20,37.93
DTE,101.69,20.92,-4.72,6.3,16.12,27.82%,2.99%,"Utility - Electric Power",Utilities,20384804000,4.05,71.21,03/18/20,135.67
GPC,73.27,18.14,2.2,5.7,12.89,-18.85%,26.40%,"Auto - Truck Replacement Parts",Auto-Tires-Trucks,10852767000,3.16,49.68,03/23/20,108.58
DRE,34.19,7.41,0.5,1.17,23.63,71.01%,-16.39%,"REIT - Equity Trust Other",Finance,12862536000,0.94,25.19,03/23/20,38.88
AEP,84.44,13.64,1.59,4.25,19.78,49.24%,-8.57%,"Utility - Electric Power",Utilities,42743672000,2.8,65.14,03/23/20,104.97
MAS,39.43,9.92,-0.02,2.54,15.39,52.69%,-21.29%,"Building & Construction - Misc",Construction,10547563000,0.54,27.04,03/23/20,50.06
STT,58.51,10.93,-1.84,6.18,9.47,-23.40%,22.87%,"Banks - Major Regional",Finance,20725464000,2.08,42.1,03/18/20,85.89
JPM,93.11,10.23,-4.46,10.49,10.13,52.04%,39.49%,"Banks - Major Regional",Finance,289969408000,3.6,76.91,03/19/20,141.1
SPGI,279.15,69.47,9.82,9.53,28.81,166.02%,32.63%,"Business Information","Business Services",68086952000,2.68,186.05,03/18/20,312.94
SYF,15.34,1.97,-0.84,4.29,3.3,-49.32%,52.91%,"Finance - Misc Services",Finance,9172579000,0.88,12.15,03/18/20,38.18
MO,40.23,5.94,-0.22,4.1,9.85,-21.55%,2.40%,Tobacco,"Consumer Staples",75914288000,3.36,30.95,03/23/20,55.03
BSX,37.89,10.46,2.49,1.59,22.3,108.78%,45.46%,"Medical Products",Medical,53460304000,0,24.1,03/23/20,46.62
AAPL,280.95,49.21,5.2,12.66,22.65,117.07%,42.33%,"Computer - Mini","Computers and Technology",1237385728000,3.08,170.27,06/03/19,327.85
XYL,68.8,8.62,0.32,3.02,22.05,95.31%,34.04%,"Machinery - General Industrial","Industrial Products",12541718000,1.04,54.62,03/23/20,89.34
PWR,33.96,9.24,2.05,3.06,10.67,19.23%,54.27%,"Engineering & R&D Services","Industrial Products",4974990000,0.2,23.77,03/23/20,44.09
PM,77.57,15.66,2.8,5.2,14.5,-5.79%,-62.79%,Tobacco,"Consumer Staples",121391976000,4.68,56.01,03/23/20,90.17
KMI,14.7,2.38,-0.22,0.95,14.85,-66.24%,-18.59%,"Oil - Production & Pipeline",Oils-Energy,33907992000,1,9.42,03/19/20,22.58
F,5.01,0.71,-0.12,1.22,4.05,-67.53%,8.21%,"Auto - Domestic",Auto-Tires-Trucks,20300440000,0,3.96,03/23/20,10.56
HUM,370.23,137.12,19.47,17.84,21.15,104.88%,33.79%,"Medical - HMO",Medical,49360204000,2.5,208.25,03/23/20,384.99
PFG,29.91,4.37,-1.45,5.59,5.12,-40.85%,54.83%,"Finance - Investment Mgmt",Finance,8347934000,2.24,23.31,03/23/20,60.81
SWKS,94.41,20.2,3.4,5.52,17.21,2.15%,47.36%,"Semi Radio Frequency","Computers and Technology",16176311000,1.76,66.29,06/03/19,128.48
STZ,162.27,40.4,2.47,9.13,17.76,40.70%,38.41%,"Beverages - Alcohol","Consumer Staples",31180802000,3,104.28,03/23/20,214.48
VAR,114.23,14.36,3.65,4.74,22.86,21.20%,5.75%,"Medical Instruments",Medical,10494590000,0,89.62,03/23/20,150.06
LNT,51.56,11.31,0.74,2.31,22.34,66.97%,8.88%,"Utility - Electric Power",Utilities,12964940000,1.52,37.66,03/23/20,60.28
KSS,17.93,2.33,-0.61,4.89,3.6,-75.22%,5.00%,"Retail - Regional Dept Stores",Retail-Wholesale,2868946000,2.82,10.89,04/03/20,75.91
IP,30.97,1.82,-3.08,4.44,6.86,-40.66%,-5.25%,"Paper & Related Products","Basic Materials",12530777000,2.05,26.38,03/23/20,47.64
DXC,15.07,3.41,-0.51,6.56,2.07,0.00%,59.66%,"IT Services","Computers and Technology",3889543000,0.84,7.9,03/18/20,67.09
CMI,146.96,30.27,0.3,14.86,9.76,9.29%,22.63%,"Engines - Internal Combustion",Auto-Tires-Trucks,22096838000,5.24,101.03,03/23/20,186.73
BRK.B,187.73,17.99,-0.72,9.78,19.22,34.56%,30.79%,"Insurance - Proprty & Casualty",Finance,465762016000,0,159.5,03/23/20,231.61
WAB,48.19,7.69,-3.38,4.19,11.34,-49.20%,169.34%,"Transportation - Equip & Lease",Transportation,9358584000,0.48,35.07,03/18/20,81.75
PFE,36.52,7.29,1.16,2.95,12.16,4.65%,4.32%,"Large Cap Pharma",Medical,204763360000,1.52,27.88,03/23/20,44.56
PPL,25.6,6.24,0.01,2.46,10.28,-23.68%,-32.44%,"Utility - Electric Power",Utilities,20262612000,1.66,18.12,03/23/20,36.83
WU,19.32,1.19,-0.38,1.71,11.22,-3.21%,-5.62%,"Financial Transaction Services","Business Services",8188659000,0.9,17.39,04/01/20,28.44
AMP,108.53,18.6,-6.49,16.25,6.26,-13.15%,5.70%,"Finance - Investment Mgmt",Finance,13643410000,3.88,80.01,03/18/20,180.85
ECL,174.43,33.08,0.3,5.82,29.64,54.64%,4.38%,"Chemical - Specialty","Basic Materials",51509668000,1.88,124.6,03/23/20,211.24
JKHY,167.22,31.87,3.08,3.66,45.19,151.53%,28.32%,"Electronic Misc Services","Computers and Technology",13016316000,1.72,123.64,03/23/20,174.93
BXP,92.19,11.55,-7.01,3.3,13.42,-30.73%,23.51%,"REIT - Equity Trust Other",Finance,14814150000,3.92,77.21,03/23/20,147.83
VLO,50.41,12.03,0.99,5.46,8.24,-13.81%,-17.21%,"Oil - Refining and Marketing",Oils-Energy,21187282000,3.92,31,03/18/20,101.99
PXD,72.19,13.29,-3.5,8.19,8.68,-55.99%,84.06%,"Oil - US Exploration & Product",Oils-Energy,12698740000,1.1,48.62,03/18/20,178.22
TROW,101.24,11.01,-0.89,8.06,12.35,25.34%,41.08%,"Finance - Investment Mgmt",Finance,24427882000,3.6,82.51,03/23/20,139.82
MRO,4.2,0.7,-0.13,0.75,5.19,-85.66%,-53.32%,"Oil - US Integrated",Oils-Energy,3438318000,0.2,3.02,04/01/20,18.93
HST,11.12,0.49,-0.27,1.26,6.21,-45.05%,2.15%,"REIT - Equity Trust Other",Finance,8154314000,0.8,7.86,03/17/20,19.99
PHM,24.82,5.22,0.19,3.6,6.74,26.84%,75.41%,"Building - Residential & Comm",Construction,6889763000,0.48,17.12,03/23/20,47.37
IVZ,9,0.33,-0.69,2.55,3.42,-77.78%,18.85%,"Finance - Investment Mgmt",Finance,4112374000,1.24,7.38,03/23/20,22.18
NLSN,12.96,-0.64,-0.81,1.67,7.54,-71.14%,3.34%,"Business Information","Business Services",4726859000,0.24,11.62,04/02/20,26.29
FLT,217.2,31.84,0.64,11.24,18.62,37.81%,120.85%,"Financial Transaction Services","Business Services",19101070000,0,168.51,03/23/20,329.85
EL,170.23,19.59,8.37,5.97,27.11,111.84%,35.50%,"Cosmetics & Toiletries","Consumer Staples",62653264000,1.92,137.01,03/18/20,220.42
AJG,82.26,10.26,-1.73,3.66,22.07,70.40%,55.52%,"Insurance - Brokers",Finance,15851144000,1.8,65.09,03/18/20,109.46
WRB,55.8,8.19,-0.93,3.32,16.46,71.79%,10.85%,"Insurance - Proprty & Casualty",Finance,10453220000,0.44,43.05,03/23/20,79.92
IQV,129.61,37.23,4.11,5.81,21.42,90.43%,103.08%,"Technology Services","Business Services",25303016000,0,81.79,03/18/20,169.14
XRX,17.87,1.28,-0.46,4.31,3.92,-42.65%,-53.60%,"Office Supply & Forms","Industrial Products",3855737000,1,15.01,03/19/20,39.47
A,77.65,11.38,1.63,3.17,24.84,87.22%,-26.04%,"Electronic Test Equipment","Computers and Technology",24632738000,0.72,61.13,03/16/20,90.64
LUV,30.75,-1.43,-3.74,4.28,7.17,-28.28%,20.55%,"Transportation - Airline",Transportation,16134463000,0.72,29.15,03/18/20,58.83
HIG,38.98,7.88,-1.78,5.65,6.62,-4.37%,11.42%,"Insurance - Multi Line",Finance,14322419000,1.3,19.04,03/18/20,62.75
GPN,151.21,32.52,7.86,5.81,24.27,204.31%,77.09%,"Financial Transaction Services","Business Services",46483824000,0.78,105.54,03/23/20,209.62
BLK,469.04,111.69,14.02,28.51,16.1,27.85%,31.21%,"Finance - Investment Mgmt",Finance,73832352000,14.52,323.98,03/18/20,576.81
BAC,22.74,3.1,-1.15,2.93,8.14,48.85%,19.34%,"Banks - Major Regional",Finance,203112688000,0.72,17.95,03/23/20,35.72
UDR,37.65,6.05,-0.48,0.6,17.53,16.20%,40.85%,"REIT - Equity Trust Resident",Finance,11482666000,1.44,29.2,03/23/20,51.25
GWW,273.79,60.24,-0.34,17.29,16.19,13.40%,15.26%,"Industrial Services","Industrial Products",15040248000,5.76,200.61,03/23/20,346.6
AME,78.93,15.16,1.56,4.19,18.14,53.47%,28.26%,"Electronic Test Equipment","Computers and Technology",18406248000,0.72,54.82,03/18/20,102.31
V,165.04,18.93,-3.23,5.61,28.95,151.24%,80.89%,"Financial Transaction Services","Business Services",332723264000,1.2,133.93,03/23/20,214.17
DLR,146,24.67,5.15,2.16,21.31,123.62%,98.54%,"REIT - Equity Trust Other",Finance,38684424000,4.48,105,03/23/20,152.59
DAL,23.75,2.37,0.47,7.33,3.11,-48.34%,16.46%,"Transportation - Airline",Transportation,15535082000,0,19.1,03/18/20,63.44
CMA,29.55,0.46,-3.39,7.8,3.34,-34.33%,45.80%,"Banks - Major Regional",Finance,4210320000,2.72,24.28,03/19/20,79.74
PLD,88.22,25.57,1.98,2.47,26.65,111.98%,89.15%,"REIT - Equity Trust Other",Finance,66680704000,2.32,59.82,03/23/20,99.79
USB,34.35,1.85,-2.37,4.32,7.87,-17.97%,27.73%,"Banks - Major Regional",Finance,53335412000,1.68,28.59,03/23/20,61.11
TJX,48.62,11.39,0.91,2.68,17.33,50.04%,43.46%,"Retail - Discount",Retail-Wholesale,59561520000,0.92,32.72,03/23/20,64.95
WAT,194.26,20.42,6.23,9.07,21.27,59.88%,20.97%,"Industrial Scientific","Computers and Technology",12276826000,0,154.39,03/23/20,245.68
KLAC,159.36,44.21,6.14,8.72,17.96,173.75%,55.97%,"Electronics Products - Misc","Computers and Technology",25273216000,3.4,101.34,06/03/19,184.5
CTAS,198.88,25.29,5.3,8.82,21.61,148.58%,51.42%,"Uniform & Related","Industrial Products",21242850000,2.55,154.33,03/23/20,304.81
AOS,40.32,5.57,0.69,2.23,17.89,23.38%,27.02%,"Machinery - Electrical","Industrial Products",6653728000,0.96,33.81,03/23/20,56.5
AMT,250.17,53.96,-0.41,4.23,32.28,166.53%,84.88%,"REIT - Equity Trust Other",Finance,112525968000,4.32,174.32,03/23/20,260.43
NCLH,11.99,3.43,0.79,5.09,2.23,-75.92%,106.74%,"Leisure & Recreation Services","Consumer Discretionary",2639453000,0,7.03,03/18/20,59.78
FANG,30.46,12.34,-2.15,6.49,4.32,-60.52%,699.64%,"Oil - US Exploration & Product",Oils-Energy,4989112000,1.5,14.55,03/18/20,114.14
STX,51,9.77,-0.41,3.97,12.75,-11.78%,-24.29%,"Computer - Storage Devices","Computers and Technology",13431405000,2.6,39.02,03/23/20,64.17
MPC,25.02,6.02,-0.36,4.83,4.54,-50.65%,26.72%,"Oil - Refining and Marketing",Oils-Energy,16529878000,2.32,15.26,03/19/20,69.65
MAA,111.54,23.85,-0.02,2.87,17.03,47.92%,65.88%,"REIT - Equity Trust Resident",Finance,12970779000,4,82,03/23/20,148.88
NWSA,8.79,-0.29,-0.66,0.33,25.56,-42.69%,17.49%,"Movie & TV Production & Dist","Consumer Discretionary",5235559000,0.2,7.9,04/02/20,15.07
NVDA,291.13,80.98,16.88,4.58,64.35,"1,226.92%",133.22%,"Semi General","Computers and Technology",179041920000,0.64,132.6,06/03/19,316.32
ZTS,127.87,27.27,5.26,3.64,35.01,172.84%,30.83%,"Medical - Drugs",Medical,62080236000,0.8,90.14,03/23/20,146.26
MXIM,52.24,7.94,-0.19,2.17,24.19,61.96%,-5.68%,"Semi Analog & Mixed","Computers and Technology",14302128000,1.92,41.93,03/17/20,65.73
WRK,29.68,4.55,-2.37,3.73,7.73,0.00%,224.79%,"Paper & Related Products","Basic Materials",7932015000,1.86,21.5,03/16/20,44.39
BK,36.4,7.59,0.66,4.03,8.73,-11.12%,29.76%,"Banks - Major Regional",Finance,33092058000,1.24,26.4,03/18/20,51.6
TGT,111.33,13.8,6.52,6.4,17.08,37.15%,7.57%,"Retail - Discount",Retail-Wholesale,56819108000,2.64,70.03,05/14/19,130.24
RJF,62.63,1,-5.01,7.5,8.09,11.58%,61.58%,"Finance - Investment Brokers",Finance,8868212000,1.48,54.21,03/23/20,102.45
BLL,69.15,13.93,1.5,2.54,26.69,88.30%,33.89%,"Containers - Metal & Glass","Industrial Products",22870106000,0.6,51.26,03/23/20,82.82
PEG,52.77,15.72,1.88,3.28,15.91,29.16%,-7.44%,"Utility - Electric Power",Utilities,27590036000,1.96,34.75,03/23/20,63.88
FOX,25.79,5.66,0.31,2.31,10.88,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",15917202000,0.46,19.13,03/23/20,38.91
CCI,164.24,35.67,6.68,1.97,27.6,94.29%,56.18%,"REIT - Equity Trust Other",Finance,69617920000,4.8,114.18,03/24/20,168.75
PG,121.74,19.77,6.25,4.95,24.55,53.94%,-18.51%,"Soap and Cleaning Products","Consumer Staples",307916096000,2.98,94.34,03/23/20,128.09
DISH,22.01,2.1,0.07,2.6,8.21,-67.79%,-12.54%,"Cable TV","Consumer Discretionary",11779019000,0,17.09,03/18/20,44.65
CNP,16,3.72,-0.69,1.79,8.82,-21.47%,33.33%,"Utility - Electric Power",Utilities,8308226000,1.16,11.58,03/19/20,31.17
BKR,12.95,2.77,-0.52,0.83,15.17,-72.49%,-2.90%,"Oil - Field Services",Oils-Energy,13433096000,0.72,9.12,03/23/20,26.93
TDG,329.38,28.1,17.01,18.66,16.13,51.28%,120.12%,"Aerospace - Defense Equipment",Aerospace,18114326000,0,200.06,03/18/20,673.51
HBI,9,0.05,-0.33,1.77,4.9,-71.42%,30.84%,"Textile - Apparel","Consumer Staples",3296112000,0.6,6.96,04/03/20,19.1
FLIR,36.66,10.29,1.1,2.23,15.11,11.86%,23.28%,"Electronics - Military",Aerospace,4591673000,0.68,23.85,03/23/20,59.44
"Downloaded from Barchart.com as of 04-20-2020 09:35am CDT"
