Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
QCOM,73.33,-4.14,7.43,2.6,27.29,8.37%,-8.36%,"Wireless Equipment","Computers and Technology",83133520000,2.48,55.78,04/11/19,96.17
VRTX,249.66,16.16,24.18,4.25,60.07,98.03%,617.21%,"Medical - Biomedical",Medical,64213156000,0,163.68,04/18/19,267.45
COST,305.97,-5.37,19.19,8.41,36.28,110.02%,35.57%,"Retail - Discount",Retail-Wholesale,134076936000,2.6,233.05,05/31/19,325.26
TIF,129.37,-3.33,0.03,4.6,27.86,51.79%,4.10%,"Retail - Jewelry",Retail-Wholesale,15553349000,2.32,78.6,08/28/19,134.42
OMC,54.67,-11.15,3,6.06,8.86,-29.48%,-2.38%,"Advertising Marketing Services","Business Services",11767257000,2.6,46.37,03/23/20,85.05
EXR,98.19,-11.83,4.19,3.22,20.43,48.09%,102.18%,"REIT - Equity Trust Other",Finance,12633380000,3.6,72.7,03/23/20,124.46
CTXS,146.82,28.91,7.68,4.1,35.89,186.04%,-4.21%,"Computer - Software","Computers and Technology",17839798000,1.4,90.28,08/07/19,150.33
XLNX,84.5,4.64,7.81,3.53,23.98,92.63%,28.39%,"Semi Pro Logic Devices","Computers and Technology",20889866000,1.48,67.68,03/12/20,141.6
WBA,43.09,-7.42,0.06,5.79,7.36,-50.77%,79.16%,"Retail - Drug Stores",Retail-Wholesale,37553788000,1.83,39.4,04/02/20,64.5
EA,106.8,-0.87,9.27,4.18,25.48,89.76%,38.46%,"Toys & Game & Hobby","Consumer Discretionary",30798140000,0,85.69,03/16/20,114.13
GILD,74.99,-5.23,2.48,6.14,12.66,-26.35%,-9.81%,"Medical - Biomedical",Medical,94010648000,2.72,60.89,10/03/19,85.97
CMI,149.56,0.96,19.17,14.86,9.56,8.97%,22.63%,"Engines - Internal Combustion",Auto-Tires-Trucks,21602112000,5.24,101.03,03/23/20,186.73
SYY,47.25,-19.7,5.38,3.72,12.1,23.41%,29.23%,"Food - Misc & Diversified","Consumer Staples",23427010000,1.8,26,03/18/20,85.98
FMC,82.87,-7.66,5.9,6.08,12.83,36.92%,14.17%,"Chemical - Diversified","Basic Materials",10282793000,1.76,56.77,03/18/20,108.77
LOW,94.35,-10.96,13.93,5.72,15.52,25.38%,28.32%,"Building Prds Retail - Wsale",Retail-Wholesale,69718560000,2.2,60,03/19/20,126.73
GE,7.3,-2.1,0.26,0.67,10.79,-74.20%,-35.92%,"Conglomerates - Div Operations",Conglomerates,61451464000,0.04,5.9,03/18/20,13.26
IBM,119.29,-8.44,14.15,12.81,8.96,-28.46%,-16.86%,"Computer - Integrated Systems","Computers and Technology",102113616000,6.48,90.56,03/23/20,158.75
DLR,145.81,17.57,11.33,2.16,20.95,115.13%,98.54%,"REIT - Equity Trust Other",Finance,36428700000,4.48,105,03/23/20,147.11
V,174.94,-9.42,21.83,5.61,30.2,161.30%,80.89%,"Financial Transaction Services","Business Services",330858880000,1.2,133.93,03/23/20,214.17
IT,104.97,-15.19,11.68,3.91,25.54,21.70%,110.01%,Consulting,"Business Services",9013457000,0,76.91,03/18/20,171.77
PRGO,48.85,-4.32,3.74,4.03,11.8,-76.34%,5.07%,"Medical Products",Medical,6408859000,0.9,40.01,04/02/20,63.86
MU,48.29,-3.18,8.4,2.31,20.07,66.10%,43.09%,"Semi Memory","Computers and Technology",51761140000,0,31.13,03/18/20,61.19
FTV,60.64,-6.17,5.67,3.49,16.4,0.00%,15.51%,"Electronic Test Equipment","Computers and Technology",19663458000,0.28,37.31,03/18/20,89.48
PWR,33.8,-4.44,3.01,3.06,10.83,11.92%,54.27%,"Engineering & R&D Services","Industrial Products",4642944000,0.2,23.77,03/23/20,44.09
MSI,147.77,-28.15,21.68,7.43,18.96,134.74%,34.11%,"Wireless Equipment","Computers and Technology",24436008000,2.56,120.77,03/23/20,187.49
BA,146.87,-115.46,16.17,5.2,28.61,-5.36%,-15.65%,"Aerospace - Defense",Aerospace,79731056000,0,89,03/18/20,391
AIG,24.13,-13.71,2.52,4.6,4.68,-59.50%,-22.76%,"Insurance - Multi Line",Finance,20315796000,1.28,16.07,03/18/20,58.66
MKTX,395.62,33.26,61.63,5.4,73.89,336.95%,94.60%,"Securities Exchanges",Finance,14467243000,2.4,256.61,04/24/19,421.45
FIS,124.77,-15.14,10.21,6.42,19.16,89.70%,61.11%,"Financial Transaction Services","Business Services",74044928000,1.4,91.68,03/18/20,158.21
ICE,85.34,-8.7,6.03,3.87,21.82,83.98%,68.24%,"Securities Exchanges",Finance,45194060000,1.2,63.51,03/23/20,101.93
CDW,102.27,-9.31,13.44,6.02,15.92,160.72%,49.34%,"IT Services","Computers and Technology",14081602000,1.52,73.39,03/23/20,146.09
ABT,84.95,3.21,8.38,3.24,25.53,77.15%,57.57%,"Medical Products",Medical,144478064000,1.44,61.61,03/23/20,92.45
TXN,110.17,-2.99,13.28,5.12,21.28,85.35%,10.26%,"Semi General","Computers and Technology",99244296000,3.6,93.09,03/16/20,135.7
JCI,29.31,-8.85,4.15,2.15,12.75,-33.37%,131.80%,"Protection - Safety","Industrial Products",21599608000,1.04,22.77,03/23/20,44.82
IVZ,9.47,-3.65,1.46,2.55,3.51,-77.08%,18.85%,"Finance - Investment Mgmt",Finance,4144113000,1.24,7.38,03/23/20,22.18
EMR,52.1,-10.04,6.4,3.52,14.03,-13.93%,-25.13%,"Machinery - Electrical","Industrial Products",30769484000,2,37.75,03/23/20,78.38
A,76.69,-1.87,7.77,3.17,23.46,72.24%,-26.04%,"Electronic Test Equipment","Computers and Technology",22923464000,0.72,61.13,03/16/20,90.64
TMO,307.15,-4.02,31.95,12.34,24.64,124.51%,51.23%,"Medical Instruments",Medical,118284400000,0.88,250.21,03/23/20,342.26
FRC,93.4,-1.51,11.74,5.2,17.03,53.15%,130.75%,"Banks - West",Finance,15192506000,0.76,70.06,03/23/20,122.34
IR,25.7,-2.09,1.91,0.76,33.46,0.00%,-4.60%,"Machinery - General Industrial","Industrial Products",5093362000,0,17.01,03/18/20,38.96
FFIV,120.9,1.26,17.17,7.98,14.12,0.46%,29.47%,"Internet - Software","Computers and Technology",7099476000,0,79.78,03/18/20,168.94
TROW,105.51,-11.24,11.64,8.06,12.74,23.64%,41.08%,"Finance - Investment Mgmt",Finance,24052578000,3.6,82.51,03/23/20,139.82
DISCK,19.43,-4.64,1.79,3.7,4.89,-39.94%,77.88%,"Broadcast - Radio & TV","Consumer Discretionary",9828643000,0,15.43,03/23/20,31.2
CSX,63.52,-4.73,8.67,4.17,14.69,83.63%,-5.78%,"Transportation - Rail",Transportation,47319460000,1.04,46.81,03/23/20,80.73
CTAS,192.41,-79.91,29.72,8.82,20.35,128.43%,51.42%,"Uniform & Related","Industrial Products",19342894000,2.55,154.33,03/23/20,304.81
SBUX,71.57,-3.77,8.95,2.87,23.62,44.29%,61.17%,"Retail - Restaurants",Retail-Wholesale,80644920000,1.64,50.02,03/18/20,99.72
ATO,102.65,-8.6,8.01,4.46,23.24,82.16%,-41.27%,"Utility - Gas Distribution",Utilities,12037454000,2.3,77.92,03/23/20,121.08
MO,40.13,-2.02,2.52,4.1,9.09,-25.64%,2.40%,Tobacco,"Consumer Staples",71509960000,3.36,30.95,03/23/20,57.11
ITW,158.8,-5.31,21.53,7.73,19.54,58.83%,-2.59%,"Machinery - General Industrial","Industrial Products",48348468000,4.28,115.94,03/23/20,190.85
DD,38.86,-1.64,6.34,5.4,6.55,-47.21%,-63.02%,"Chemical - Diversified","Basic Materials",27549596000,1.2,28.33,03/23/20,83.66
TFX,321.58,-25.34,41.78,11.15,28.83,156.61%,41.07%,"Medical Instruments",Medical,14300351000,1.36,221.27,03/23/20,398.65
BSX,35.13,-2.47,4.94,1.59,20.68,83.10%,45.46%,"Medical Products",Medical,47037804000,0,24.1,03/23/20,46.62
HOLX,39.38,-7.37,6.68,2.47,14.52,16.32%,33.06%,"Medical Instruments",Medical,9944917000,0,26.49,03/18/20,55.25
GRMN,77.36,-10.16,5.95,4.45,16.95,59.05%,30.89%,"Electronics Products - Misc","Computers and Technology",14154696000,2.28,61.04,03/23/20,105.58
RJF,66.6,-7,7.62,7.5,8.56,13.30%,61.58%,"Finance - Investment Brokers",Finance,8901640000,1.48,54.21,03/23/20,102.45
JNJ,143.26,1.23,14.45,8.68,16.1,38.06%,10.40%,"Large Cap Pharma",Medical,362445664000,3.8,109.16,03/23/20,154.5
ABBV,78.56,-10.26,5.14,8.94,8.47,21.03%,66.66%,"Large Cap Pharma",Medical,111326376000,4.72,62.55,03/23/20,97.86
ISRG,510.5,-44.64,52.24,11.55,43.31,171.86%,110.09%,"Medical Instruments",Medical,57206332000,0,360.5,03/23/20,619
CRM,151.12,-12.96,17.06,1.07,137.9,120.44%,218.19%,"Computer - Software","Computers and Technology",129837656000,0,115.29,03/18/20,195.72
TRV,104.94,-19.9,9.74,9.6,10.31,-4.38%,16.27%,"Insurance - Proprty & Casualty",Finance,25702024000,3.28,76.99,03/18/20,155.09
MSCI,297.18,11.34,25.9,6.44,46.97,369.83%,56.30%,"Business Software Services","Computers and Technology",24321088000,2.72,206.82,08/05/19,335.43
LRCX,266.75,-27.66,43.42,14.51,17.28,262.61%,109.53%,"Semi-Eqpt Wafer Fabrication","Computers and Technology",37292308000,4.6,171.04,06/03/19,344.32
ALXN,98.56,6.58,8.63,9.71,9.88,-47.77%,123.44%,"Medical - Biomedical",Medical,21037312000,0,72.67,03/16/20,141.86
JPM,94.3,-13.78,9.94,10.49,8.53,44.24%,39.49%,"Banks - Major Regional",Finance,278625280000,3.6,76.91,03/19/20,141.1
CDNS,71.84,7.11,6.6,3.53,19.67,274.66%,47.78%,"Computer - Software","Computers and Technology",19345602000,0,51.39,03/18/20,80.4
STX,51.03,1.77,3.17,3.97,12.25,-14.56%,-24.29%,"Computer - Storage Devices","Computers and Technology",12805111000,2.6,39.02,03/23/20,64.17
HPQ,15.72,-5.69,0.88,2.36,6.36,2.26%,-47.28%,"Computer - Mini","Computers and Technology",21618032000,0.7,12.54,03/19/20,23.93
FISV,98.37,-8.44,10.36,3.81,25.16,144.40%,101.09%,"Financial Transaction Services","Business Services",63994916000,0,73.5,03/19/20,125.05
BKR,12.9,-3.18,3.1,0.83,14.16,-73.37%,-2.90%,"Oil - Field Services",Oils-Energy,12793916000,0.72,9.12,03/23/20,27.13
XRAY,39.58,-5.15,2.27,2.45,15.4,-24.36%,37.86%,"Medical - Dental Suppliers",Medical,8434611000,0.4,31.58,03/23/20,60.87
DLTR,79.22,-1.02,6.28,4.93,15.47,-3.66%,174.47%,"Retail - Discount",Retail-Wholesale,18054470000,0,60.2,03/18/20,119.71
MRK,81.62,-0.58,7.82,5.19,15.47,38.12%,10.90%,"Large Cap Pharma",Medical,199249296000,2.44,65.25,03/23/20,92.64
LIN,186.94,-2.26,26.07,7.35,23.93,0.00%,130.00%,"Oil - Field Services",Oils-Energy,98051104000,0,146.71,03/16/20,227.85
MTB,107.64,-17.49,11.78,13.79,7.45,-14.23%,46.56%,"Banks - Major Regional",Finance,13465523000,4.4,87.64,03/23/20,174.93
NSC,158.97,-15.63,18.96,10.34,14.97,52.54%,-2.82%,"Transportation - Rail",Transportation,42593060000,3.76,112.62,03/23/20,219.88
XRX,19.26,-12.03,1.66,4.31,4.34,-45.21%,-53.60%,"Office Supply & Forms","Industrial Products",3960004000,1,15.01,03/19/20,39.47
INTU,245.93,-30.25,27.81,5.89,40.77,150.85%,50.55%,"Computer - Software","Computers and Technology",62454844000,2.12,187.68,03/23/20,306.89
PGR,77.81,-2.71,5.45,6.72,11.31,182.62%,101.24%,"Insurance - Proprty & Casualty",Finance,44248604000,0.4,62.18,03/23/20,84.96
NVDA,266.95,0.91,23.88,4.58,58.6,"1,066.80%",133.22%,"Semi General","Computers and Technology",158652256000,0.64,132.6,06/03/19,316.32
LLY,146.22,4.76,9.8,6.04,23.45,95.78%,13.78%,"Large Cap Pharma",Medical,135784560000,2.96,101.36,10/23/19,147.87
MMM,148.99,-4.66,15.85,8.96,15.7,-10.58%,0.99%,"Conglomerates - Div Operations",Conglomerates,83152384000,5.88,114.04,03/23/20,219.75
CF,29.84,-7,3.99,2.09,13.16,-50.28%,-3.23%,Fertilizers,"Basic Materials",6260312000,1.2,19.73,03/18/20,55.15
KSS,17.52,-17.13,4.58,4.89,2.89,-77.16%,5.00%,"Retail - Regional Dept Stores",Retail-Wholesale,2640735000,2.82,10.89,04/03/20,75.91
MXIM,53.32,-1.46,7.3,2.17,24.64,49.71%,-5.68%,"Semi Analog & Mixed","Computers and Technology",13946528000,1.92,41.93,03/17/20,65.73
UA,8.64,-2.5,1.19,0.34,23.53,0.00%,70.77%,"Textile - Apparel","Consumer Staples",3790820000,0,6.6,04/03/20,24.55
CPRT,71.98,-8.21,7.19,2.56,25.54,277.84%,75.50%,"Auction Valuation Services","Business Services",16335980000,0,55.69,03/23/20,104.88
HON,139.25,-24.78,9.54,8.16,16.42,32.98%,-8.92%,"Conglomerates - Div Operations",Conglomerates,96372024000,3.6,101.08,03/23/20,184.06
CMG,725.12,2.04,105.76,14.07,49.04,2.98%,35.98%,"Retail - Restaurants",Retail-Wholesale,19556996000,0,415,03/18/20,940.28
PFE,34.6,-0.42,2.85,2.95,11.72,-4.08%,4.32%,"Large Cap Pharma",Medical,186456160000,1.52,27.88,03/23/20,44.56
LHX,185.2,-14.73,8.03,9.98,18.44,129.03%,152.92%,"Aerospace - Defense",Aerospace,39019588000,3.4,142.01,03/23/20,230.99
VFC,57.99,-12.14,9.31,3.39,16.13,-23.60%,12.75%,"Textile - Apparel","Consumer Staples",22238524000,1.92,45.07,03/23/20,100.25
NWL,13.47,-0.51,1.08,1.74,7.37,-66.16%,69.63%,"Consumer Prdts - Misc Staple","Consumer Staples",5547850000,0.92,10.44,03/23/20,20.99
LDOS,95.44,-10.24,8.29,5.16,18.39,126.24%,119.12%,"Aerospace - Defense",Aerospace,13135032000,1.36,63.63,04/10/19,125.84
KO,47.82,-7.44,5.7,2.11,22.12,15.41%,-18.98%,"Beverages - Soft","Consumer Staples",199540720000,1.64,36.27,03/23/20,60.13
CAG,31.31,3.06,1.55,1.89,16.56,4.90%,-46.12%,"Food - Misc & Diversified","Consumer Staples",14831464000,0.85,22.83,03/13/20,35.59
DE,146.77,-17.27,13.1,10,14.35,63.20%,8.85%,"Machinery - Farm","Industrial Products",44791208000,3.04,106.14,03/18/20,181.99
ORCL,52.13,4.76,3.42,3.47,14.84,18.05%,3.22%,"Computer - Software","Computers and Technology",160075920000,0.96,39.71,03/12/20,60.5
CHTR,463.93,-32.79,39.9,7.61,60.39,141.91%,402.46%,"Cable TV","Consumer Discretionary",94856208000,0,345.67,03/18/20,546.54
KHC,27.32,1.29,3.64,2.19,0,-69.32%,37.20%,"Food - Misc & Diversified","Consumer Staples",32510954000,1.6,19.99,03/16/20,33.78
ADBE,317.18,-19.59,15.97,7.07,45.14,322.32%,169.38%,"Computer - Software","Computers and Technology",148842784000,0,255.13,03/18/20,386.74
UNP,149.62,-6.47,13.13,8.39,17.62,34.44%,-9.50%,"Transportation - Rail",Transportation,100612440000,3.88,105.08,03/18/20,188.96
BLL,67.59,-8.46,3.42,2.54,25.83,83.45%,33.89%,"Containers - Metal & Glass","Industrial Products",21456200000,0.6,51.26,03/23/20,82.82
ANET,214.59,23.81,21.82,8.74,23.75,221.90%,312.72%,"Communications Components","Computers and Technology",15994816000,0,156.63,03/23/20,331.27
WRB,55.22,-11.02,4.98,3.32,16.18,60.85%,10.85%,"Insurance - Proprty & Casualty",Finance,9871772000,0.44,43.05,03/23/20,79.92
IPGP,117.31,-4.16,11.51,4.43,25.72,20.38%,70.76%,"Lasers - Systems & Components","Computers and Technology",6067296000,0,98.04,03/16/20,182.17
AMD,48.79,0.2,5.13,0.48,99,"1,743.41%",22.25%,"Electronics - Semiconductors","Computers and Technology",55685724000,0,26.03,05/23/19,59.27
RHI,41.4,-7.66,3.23,3.9,9.78,-31.59%,29.38%,Staffing,"Business Services",4624371000,1.36,32.38,03/23/20,69.08
AVGO,261.1,-8.35,37.47,16.85,14.98,107.85%,429.33%,"Electronics - Semiconductors","Computers and Technology",101255064000,13,155.67,03/18/20,331.58
BWA,25.53,-3.34,2.87,4.13,5.99,-59.37%,22.43%,"Auto - Truck Original Parts",Auto-Tires-Trucks,5099388000,0.68,17,03/18/20,46.6
SPG,62.91,-56.15,15.87,6.81,4.49,-67.66%,18.16%,"REIT - Equity Trust Retail",Finance,19508570000,8.4,42.25,04/02/20,186.4
USB,35.65,-6.8,3.72,4.32,7.96,-18.83%,27.73%,"Banks - Major Regional",Finance,52407444000,1.68,28.59,03/23/20,61.11
CTL,9.83,-2.14,1.04,1.32,7.14,-72.61%,24.24%,"Wireless National",Utilities,10350630000,1,8.16,03/23/20,15.3
TPR,14.97,-6.73,3.9,2.53,5.15,-65.87%,25.40%,"Retail - Apparel & Shoes",Retail-Wholesale,3994140000,1.35,10.18,04/02/20,36.06
KLAC,152.37,-3.31,20.76,8.72,17.03,153.96%,55.97%,"Electronics Products - Misc","Computers and Technology",23087814000,3.4,101.34,06/03/19,184.5
URI,111.64,-4.03,15.66,19.61,5.26,11.89%,64.49%,"Building & Construction - Misc",Construction,7995239000,0,58.85,03/18/20,170.04
RE,197.8,-55.71,16.56,21.35,8.9,5.67%,42.15%,"Insurance - Proprty & Casualty",Finance,7805484000,6.2,168.16,03/23/20,294.31
SWKS,93,-2.71,10.55,5.52,16.27,-4.61%,47.36%,"Semi Radio Frequency","Computers and Technology",15248801000,1.76,66.29,06/03/19,128.48
FOX,25.82,-2.7,4.25,2.31,10.58,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",15152594000,0.46,19.13,03/23/20,38.91
NLOK,19.58,0.9,0.82,0.97,19.56,-21.86%,-29.13%,"Protection - Safety","Industrial Products",11371273000,0.5,15.12,03/18/20,28.7
IEX,151,4.76,17.8,5.79,24.86,93.70%,16.15%,"Machinery - General Industrial","Industrial Products",11137754000,2,104.56,03/18/20,178.14
CERN,66.41,-6.95,5.7,2.41,26.54,-10.51%,67.30%,"Medical Information Systems",Medical,19550848000,0.72,53.08,03/23/20,80.9
AJG,85.04,-15.8,8.04,3.66,22.46,72.64%,55.52%,"Insurance - Brokers",Finance,15600863000,1.8,65.09,03/18/20,109.46
PKG,87.84,-2.94,3.94,7.65,11.17,10.73%,18.99%,"Containers - Paper Products","Industrial Products",8062249000,3.16,71.05,03/12/20,114.78
IPG,15.9,-4.14,1.36,1.94,7.74,-26.12%,35.61%,"Advertising Marketing Services","Business Services",5968612000,1.02,11.63,03/23/20,25.2
AAP,102.52,-25.39,13.35,8.2,11.68,-33.62%,-1.37%,"Retail - Wholesale Auto Parts",Retail-Wholesale,6870210000,1,71.33,03/23/20,182.56
BEN,17.19,-4.46,1.33,2.68,6.25,-67.49%,-32.00%,"Finance - Investment Mgmt",Finance,8268383000,1.08,15.29,03/23/20,35.82
ROP,318.08,-32.25,24.42,13.05,23.96,84.41%,51.20%,"Machinery - General Industrial","Industrial Products",32693550000,2.05,240,03/16/20,395
FB,174.28,-6.81,14.68,6.44,25.71,109.00%,467.12%,"Internet - Services","Computers and Technology",481241312000,0,137.1,03/18/20,224.2
PKI,77.88,-5.63,7.05,4.1,18.39,47.97%,28.90%,"Industrial Scientific","Computers and Technology",8397887000,0.28,62.91,03/23/20,103
RL,76.16,-29.61,10.47,8.25,8.32,-44.84%,-15.26%,"Textile - Apparel","Consumer Staples",5441422000,2.75,59.82,04/03/20,133.63
FOXA,26.3,-2.54,3.96,2.31,10.85,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",15468147000,0.46,19.81,03/23/20,39.74
MNST,60.26,-5.93,7.16,2.03,28.61,28.00%,70.43%,"Beverages - Soft","Consumer Staples",31360096000,0,50.06,03/20/20,70.52
CAH,49.4,-1.87,1.69,5.49,8.99,-46.53%,59.78%,"Medical - Dental Suppliers",Medical,13970618000,1.92,39.05,03/23/20,60.69
WAT,196.08,-3.92,13.77,9.07,20.83,52.79%,20.97%,"Industrial Scientific","Computers and Technology",11814993000,0,154.39,03/23/20,254.96
NDAQ,104.13,-6.37,11.86,5,20.32,107.40%,21.77%,"Securities Exchanges",Finance,16656311000,1.88,71.66,03/23/20,120.23
NTAP,40.98,-3.02,0.97,3.58,11.06,10.45%,-2.83%,"Computer - Storage Devices","Computers and Technology",8787362000,1.92,34.66,03/23/20,78.35
FLIR,34.85,-4.64,4.17,2.23,15.74,12.30%,23.28%,"Electronics - Military",Aerospace,4543268000,0.68,23.85,03/23/20,59.44
BRK.B,191.01,-14.97,15.06,9.78,18.94,31.66%,30.79%,"Insurance - Proprty & Casualty",Finance,451267872000,0,159.5,03/23/20,231.61
APA,7.58,-13.12,3.56,0,0,-90.74%,-53.71%,"Oil - US Exploration & Product",Oils-Energy,2460765000,1,3.8,03/18/20,38.12
"Downloaded from Barchart.com as of 04-08-2020 06:54pm CDT"
