Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
EXPE,59.95,11.15,1.16,4.86,11.98,-36.07%,109.37%,"Internet Commerce",Retail-Wholesale,8850042000,1.36,40.76,03/18/20,144
PKG,86.12,0.24,-2.74,7.65,11.13,29.77%,18.99%,"Containers - Paper Products","Industrial Products",8616173000,3.16,71.05,03/12/20,114.78
MAR,79.77,5.19,1.68,6.01,13.38,2.96%,52.02%,"Hotels & Motels","Consumer Discretionary",27318356000,1.92,46.56,03/18/20,153.39
BWA,25.52,5.02,-0.64,4.13,6.31,-55.62%,22.43%,"Auto - Truck Original Parts",Auto-Tires-Trucks,5576874000,0.68,17,03/18/20,46.6
TT,85.02,9.34,-4.79,6.37,13.46,31.01%,28.76%,"Technology Services","Business Services",21434634000,2.12,32.58,03/02/20,146.85
LNT,49.99,9.29,-1.29,2.31,22.34,66.97%,8.88%,"Utility - Electric Power",Utilities,12964940000,1.52,37.66,03/23/20,60.28
CPRI,12.2,2.33,-0.83,4.4,2.78,-79.63%,58.21%,"Retail - Apparel & Shoes",Retail-Wholesale,1931290000,0,5.42,03/18/20,48.89
DOW,31.53,4.09,-3.7,2.55,0,0.00%,0.00%,"Chemical - Diversified","Basic Materials",24820364000,2.8,21.95,03/16/20,58.41
ROST,86.51,22.61,-0.49,4.58,19.04,75.74%,45.26%,"Retail - Discount",Retail-Wholesale,32596096000,1.14,56.3,03/18/20,124.16
CBRE,41.96,7.7,-1.5,3.71,11.47,15.61%,164.03%,"Real Estate Operations",Finance,14960678000,0,29.17,03/23/20,64.75
NLSN,12.77,-0.85,-1.02,1.67,7.54,-71.14%,3.34%,"Business Information","Business Services",4726859000,0.24,11.62,04/02/20,26.29
CME,184.62,26.21,1.94,6.8,27.55,113.17%,56.40%,"Securities Exchanges",Finance,68677568000,3.4,131.8,03/19/20,225.36
UNP,146.61,28.77,-0.29,8.39,17.16,39.42%,-9.50%,"Transportation - Rail",Transportation,101708464000,3.88,105.08,03/18/20,188.96
F,4.98,0.65,-0.18,1.22,4.05,-67.53%,8.21%,"Auto - Domestic",Auto-Tires-Trucks,20300440000,0,3.96,03/23/20,10.56
SNPS,151.01,41.01,10.88,3.13,48.51,225.52%,63.34%,"Computer - Software","Computers and Technology",23329914000,0,104.9,03/23/20,166.87
CHRW,72.32,8.41,1.05,4.18,17.76,5.07%,13.66%,"Transportation - Services",Transportation,9749368000,2.04,56.94,03/16/20,91.96
DAL,23.64,2.29,0.39,7.33,3.11,-48.34%,16.46%,"Transportation - Airline",Transportation,15535082000,0,19.1,03/18/20,63.44
CF,27.55,5.3,-2.36,2.09,12.88,-51.96%,-3.23%,Fertilizers,"Basic Materials",6115478000,1.2,19.73,03/18/20,55.15
BK,36.41,7.34,0.41,4.03,8.73,-11.12%,29.76%,"Banks - Major Regional",Finance,33092058000,1.24,26.4,03/18/20,51.6
CXO,50.57,10.01,-1.48,3.05,15.08,-58.73%,72.62%,"Oil - US Exploration & Product",Oils-Energy,10216961000,0.8,33.13,03/18/20,124.53
AIZ,103.02,11.97,-5.55,8.49,11.85,76.09%,-2.84%,"Insurance - Multi Line",Finance,6329978000,2.52,76.27,03/19/20,142.61
AON,185.69,36.14,-0.69,9.16,20.33,95.02%,-8.57%,"Insurance - Brokers",Finance,44188160000,1.76,143.93,03/23/20,238.19
EMN,53.61,12.8,-4.32,7.12,7.34,-26.99%,-2.67%,"Chemical - Diversified","Basic Materials",7487759000,2.64,34.44,03/18/20,84.27
MOS,11.14,1.55,-1.06,0.16,67.69,-74.55%,-1.65%,Fertilizers,"Basic Materials",4336848000,0.2,6.5,03/18/20,27.36
CCL,12.22,0.22,0.72,4.13,2.87,-72.92%,31.11%,"Leisure & Recreation Services","Consumer Discretionary",6627661000,2,7.8,04/02/20,56.04
BSX,37.25,10.01,2.04,1.59,22.3,108.78%,45.46%,"Medical Products",Medical,53460304000,0,24.1,03/23/20,46.62
CE,76.02,11.29,-6.08,9.52,7.59,18.69%,-7.42%,"Chemical - Specialty","Basic Materials",9344419000,2.48,52.7,03/18/20,128.88
SYK,184.72,45.34,12.64,8.26,21.16,95.57%,53.84%,"Medical Products",Medical,71033656000,2.3,124.54,03/23/20,226.3
A,77.37,10.91,1.16,3.17,24.84,87.22%,-26.04%,"Electronic Test Equipment","Computers and Technology",24632738000,0.72,61.13,03/16/20,90.64
FTV,58.7,13.12,-0.72,3.49,16.27,0.00%,15.51%,"Electronic Test Equipment","Computers and Technology",20306010000,0.28,37.31,03/18/20,89.48
CCI,162.42,34.36,5.37,1.97,27.6,94.29%,56.18%,"REIT - Equity Trust Other",Finance,69617920000,4.8,114.18,03/24/20,168.75
ARE,150.99,27.68,3.64,3.09,21.85,64.77%,110.67%,"REIT - Equity Trust Other",Finance,19599344000,4.12,109.22,03/23/20,175.74
VLO,50.31,11.65,0.61,5.46,8.24,-13.81%,-17.21%,"Oil - Refining and Marketing",Oils-Energy,21187282000,3.92,31,03/18/20,101.99
CI,188.7,46.61,11.22,17.05,11.46,48.58%,339.84%,"Insurance - Multi Line",Finance,72200640000,0.04,118.5,03/18/20,224.64
UA,8.64,1.41,-0.09,0.34,24.59,0.00%,70.77%,"Textile - Apparel","Consumer Staples",4016733000,0,6.6,04/03/20,24.55
FAST,34.92,6.18,2.65,1.38,25.49,72.62%,42.86%,"Building Prds Retail - Wsale",Retail-Wholesale,20638048000,1,26.72,03/23/20,39.31
MMC,95.76,15.89,0.74,4.66,20.86,73.00%,28.58%,"Insurance - Brokers",Finance,49673620000,1.82,74.33,03/23/20,119.88
CSX,61,11.13,-0.57,4.17,14.54,69.10%,-5.78%,"Transportation - Rail",Transportation,48573056000,1.04,46.81,03/23/20,80.73
LKQ,20.34,4.04,-1,2.36,8.41,-18.16%,85.55%,"Auto - Truck Replacement Parts",Auto-Tires-Trucks,6430144000,0,13.31,03/23/20,36.63
NTAP,40.95,4.71,-0.68,3.58,11.51,16.69%,-2.83%,"Computer - Storage Devices","Computers and Technology",9322611000,1.92,34.66,03/23/20,77.61
DOV,85.97,19.84,-0.4,5.94,14.17,48.33%,-7.95%,"Machinery - General Industrial","Industrial Products",12749991000,1.96,62.95,03/23/20,120.26
ZTS,127.39,26.45,4.44,3.64,35.01,172.84%,30.83%,"Medical - Drugs",Medical,62080236000,0.8,90.14,03/23/20,146.26
ROL,37.98,2.98,2.11,0.73,52.52,130.81%,42.78%,"Building - Maint & Service",Construction,12770192000,0.48,30.72,03/25/20,43.91
AVGO,258.28,66.06,-1.64,16.85,15.33,122.49%,429.33%,"Electronics - Semiconductors","Computers and Technology",106296432000,13,155.67,03/18/20,331.58
MPC,24.85,5.9,-0.48,4.83,4.54,-50.65%,26.72%,"Oil - Refining and Marketing",Oils-Energy,16529878000,2.32,15.26,03/19/20,69.65
LNC,29.01,11.95,-3.36,9.13,3.03,-48.26%,27.33%,"Insurance - Life",Finance,5794734000,1.6,16.11,03/23/20,67.52
NKE,87.9,20.45,3.44,2.96,29.16,78.13%,40.71%,"Shoes and Related Apparel","Consumer Staples",140023312000,0.98,60,03/18/20,105.62
PFE,36.08,7.07,0.94,2.95,12.16,4.65%,4.32%,"Large Cap Pharma",Medical,204763360000,1.52,27.88,03/23/20,44.56
TROW,101.15,10.81,-1.09,8.06,12.35,25.34%,41.08%,"Finance - Investment Mgmt",Finance,24427882000,3.6,82.51,03/23/20,139.82
IPG,14.72,2.2,-1.32,1.94,7.49,-30.89%,35.61%,"Advertising Marketing Services","Business Services",5864952000,1.02,11.63,03/23/20,25.2
DISCK,19.74,2.87,-0.11,3.7,5.27,-34.88%,77.88%,"Broadcast - Radio & TV","Consumer Discretionary",10611363000,0,15.43,03/23/20,31.2
CMCSA,37.21,3.84,0.02,3.12,12.13,27.70%,58.40%,"Cable TV","Consumer Discretionary",173379552000,0.92,31.7,03/23/20,47.74
ADM,36.34,5.73,0.27,3.25,10.97,-22.86%,-20.38%,"Agriculture Operations","Consumer Staples",20722566000,1.44,28.92,03/23/20,47.2
USB,34.25,1.68,-2.54,4.32,7.87,-17.97%,27.73%,"Banks - Major Regional",Finance,53335412000,1.68,28.59,03/23/20,61.11
SBUX,75.32,17.29,3.56,2.87,25.61,48.73%,61.17%,"Retail - Restaurants",Retail-Wholesale,90492264000,1.64,50.02,03/18/20,99.72
UNM,15.15,4.59,-0.6,5.44,2.67,-53.95%,14.17%,"Insurance - Accident & Health",Finance,3148080000,1.14,9.58,03/23/20,37.81
ALK,29.23,5.67,-0.28,6.43,4.39,-56.18%,63.58%,"Transportation - Airline",Transportation,3668969000,0,20.02,03/18/20,72.22
MAS,39.05,9.58,-0.36,2.54,15.39,52.69%,-21.29%,"Building & Construction - Misc",Construction,10547563000,0.54,27.04,03/23/20,50.06
BLL,68.54,13.65,1.22,2.54,26.69,88.30%,33.89%,"Containers - Metal & Glass","Industrial Products",22870106000,0.6,51.26,03/23/20,82.82
GRMN,80.05,14.02,2.23,4.45,17.68,77.77%,30.89%,"Electronics Products - Misc","Computers and Technology",15657309000,2.28,61.04,03/23/20,105.58
PSX,58.12,9.77,-3.44,8.07,6.63,-27.04%,-33.45%,"Oil - Refining and Marketing",Oils-Energy,26160220000,3.6,40.04,03/18/20,119.92
PPG,91.1,11.38,-2.58,6.21,14.32,-16.43%,-1.39%,"Chemical - Diversified","Basic Materials",22012762000,2.04,69.77,03/19/20,134.36
CTSH,52.53,8.43,-0.17,4,12.87,-9.91%,63.53%,"Business Software Services","Computers and Technology",29522160000,0.88,40.01,03/23/20,73.5
MXIM,51.82,7.7,-0.42,2.17,24.19,61.96%,-5.68%,"Semi Analog & Mixed","Computers and Technology",14302128000,1.92,41.93,03/17/20,65.73
MCD,181.65,33.16,1.53,7.85,22.87,88.47%,-23.19%,"Retail - Restaurants",Retail-Wholesale,138727696000,5,124.23,03/18/20,221.93
ALB,60,6.55,-3.31,6.04,9.7,4.19%,46.77%,"Chemical - Diversified","Basic Materials",6535429000,1.54,48.89,03/23/20,99.4
NVR,2846.86,519.97,82.06,221.25,12.43,116.92%,66.24%,"Building - Residential & Comm",Construction,10760633000,0,2043.01,03/18/20,4071.13
QCOM,74.31,13.4,1.01,2.6,29.56,11.62%,-8.36%,"Wireless Equipment","Computers and Technology",87065584000,2.48,58,03/18/20,96.17
PFG,29.79,4.11,-1.71,5.59,5.12,-40.85%,54.83%,"Finance - Investment Mgmt",Finance,8347934000,2.24,23.31,03/23/20,60.81
DRI,61.79,22.79,0.9,6.16,9.41,-5.46%,35.40%,"Retail - Restaurants",Retail-Wholesale,7654137000,0,26.15,03/18/20,128.41
WFC,27.68,1.18,-3.75,4.35,8.51,-48.12%,17.59%,"Banks - Major Regional",Finance,116057112000,2.04,25.1,03/23/20,54.75
RSG,78.29,6.75,-0.6,3.34,23.16,94.71%,17.19%,"Waste Removal Svcs","Business Services",25621604000,1.62,65.37,03/23/20,100.91
YUM,82.07,23.99,5.01,3.55,22.57,34.32%,-57.85%,"Retail - Restaurants",Retail-Wholesale,25326752000,1.88,54.95,03/23/20,119.72
O,50.87,3.45,-2.67,1.4,14.96,6.08%,59.78%,"REIT - Equity Trust Retail",Finance,17983754000,2.8,38,03/19/20,84.92
VFC,55.83,3.05,-1.67,3.39,16.18,-21.98%,12.75%,"Textile - Apparel","Consumer Staples",22696400000,1.92,45.07,03/23/20,100.25
IFF,120.55,18.14,0.48,5.86,20.46,8.00%,66.42%,"Consumer Prdts - Misc Staple","Consumer Staples",13363067000,3,92.14,03/23/20,152.95
HIG,38.64,7.37,-2.29,5.65,6.62,-4.37%,11.42%,"Insurance - Multi Line",Finance,14322419000,1.3,19.04,03/18/20,62.75
MCHP,77.71,18.07,-1.85,5.05,15.36,69.74%,177.00%,"Semi Analog & Mixed","Computers and Technology",19244482000,1.47,53.15,03/19/20,112.47
PG,120.6,18.17,4.65,4.95,24.55,53.94%,-18.51%,"Soap and Cleaning Products","Consumer Staples",307916096000,2.98,94.34,03/23/20,128.09
EIX,60.01,13.15,0.62,4.69,12.75,0.78%,-7.95%,"Utility - Electric Power",Utilities,22503826000,2.55,43.63,03/16/20,78.93
PEAK,25.39,4.43,-1.46,0.1,14.06,-38.14%,-11.87%,"REIT - Equity Trust Other",Finance,13277896000,1.48,18.63,03/18/20,37.93
DRE,33.76,6.77,-0.14,1.17,23.63,71.01%,-16.39%,"REIT - Equity Trust Other",Finance,12862536000,0.94,25.19,03/23/20,38.88
WLTW,188.89,36.26,-0.81,10.97,17.25,51.71%,137.74%,"Insurance - Brokers",Finance,25150404000,2.72,143.34,03/23/20,220.97
BAC,22.5,2.83,-1.42,2.93,8.14,48.85%,19.34%,"Banks - Major Regional",Finance,203112688000,0.72,17.95,03/23/20,35.72
WRK,29.66,4.14,-2.78,3.73,7.73,0.00%,224.79%,"Paper & Related Products","Basic Materials",7932015000,1.86,21.5,03/16/20,44.39
IP,30.78,1.27,-3.63,4.44,6.86,-40.66%,-5.25%,"Paper & Related Products","Basic Materials",12530777000,2.05,26.38,03/23/20,47.64
FISV,97.24,15.47,0.27,3.81,25.13,153.89%,101.09%,"Financial Transaction Services","Business Services",68059688000,0,73.5,03/19/20,125.05
AJG,80.78,9.2,-2.79,3.66,22.07,70.40%,55.52%,"Insurance - Brokers",Finance,15851144000,1.8,65.09,03/18/20,109.46
SO,55.53,9.17,-2.19,3.11,17.79,28.08%,15.99%,"Utility - Electric Power",Utilities,60746192000,2.48,41.96,03/23/20,71.1
NI,25.48,4.48,-0.23,1.32,19.64,49.63%,-19.50%,"Utility - Electric Power",Utilities,10095178000,0.84,19.56,03/16/20,30.67
ULTA,208.07,60.01,5.47,11.92,17.53,37.20%,128.24%,"Retail - Misc & Diversified",Retail-Wholesale,12135150000,0,124.05,03/18/20,368.83
INFO,64.99,17.11,0.6,2.23,29.08,158.94%,112.26%,"Business Information","Business Services",28546712000,0.68,44.81,03/23/20,81.65
CTVA,24.63,2.1,-1.93,1.1,0,0.00%,0.00%,"Agriculture Operations","Consumer Staples",19114210000,0.52,20.38,03/18/20,32.78
NOC,343.91,59.89,5.06,21.22,16.32,120.24%,41.13%,"Aerospace - Defense",Aerospace,59606488000,5.28,263.31,03/23/20,385.01
EQIX,670.75,164.23,13.56,6,29.88,182.42%,127.60%,"REIT - Equity Trust Retail",Finance,56197124000,10.64,440.72,04/26/19,696.79
CB,114.64,13.08,-4.97,10.12,11.06,9.47%,78.32%,"Insurance - Proprty & Casualty",Finance,53618008000,3,87.35,03/18/20,167.74
NEE,237.61,45.86,1.4,8.38,28.34,134.42%,12.83%,"Utility - Electric Power",Utilities,120527768000,5.6,174.8,03/23/20,283.35
APH,81.25,11.21,0.59,3.74,21.62,49.94%,53.88%,"Electronics - Connectors","Computers and Technology",24916066000,1,63.05,03/18/20,110.24
EXC,37.07,6.07,-0.68,3.22,11.52,12.86%,25.55%,"Utility - Electric Power",Utilities,37437868000,1.53,29.28,03/23/20,51.18
VMC,108,23.35,-1.43,4.7,22.6,34.22%,64.62%,"Building - CMT & CNT & AG",Construction,14850136000,1.36,65.56,03/18/20,152.49
HPE,9.36,0.73,-1,1.8,5.18,0.00%,-47.15%,"Computer - Integrated Systems","Computers and Technology",12509801000,0.48,7.43,03/18/20,17.59
JCI,28.47,3.56,-0.89,2.15,13.26,-26.22%,131.80%,"Protection - Safety","Industrial Products",22569948000,1.04,22.77,03/23/20,44.82
ADS,36.49,8.94,0.67,16.33,2.02,-87.69%,5.25%,"Financial Transaction Services","Business Services",1803196000,2.52,20.51,03/19/20,166.12
PWR,33.64,8.51,1.32,3.06,10.67,19.23%,54.27%,"Engineering & R&D Services","Industrial Products",4974990000,0.2,23.77,03/23/20,44.09
JPM,91.71,8.21,-6.48,10.49,10.13,52.04%,39.49%,"Banks - Major Regional",Finance,289969408000,3.6,76.91,03/19/20,141.1
GILD,81.26,8,5.98,6.14,12.47,-19.00%,-9.81%,"Medical - Biomedical",Medical,105744672000,2.72,60.89,10/03/19,85.97
ECL,172.96,31.08,-1.7,5.82,29.64,54.64%,4.38%,"Chemical - Specialty","Basic Materials",51509668000,1.88,124.6,03/23/20,211.24
UNH,282.14,75.55,18.63,15.11,19.76,144.81%,85.60%,"Medical - HMO",Medical,275617376000,4.32,187.72,03/23/20,306.71
EVRG,59.12,11.94,-1.63,2.91,20.6,57.41%,97.86%,"Other Alt Energy",Oils-Energy,13821666000,2.02,42.01,03/23/20,76.57
VRSK,149.32,25.07,5.16,4.38,34.04,111.60%,49.26%,"Business Information","Business Services",24983492000,1.08,116.61,03/23/20,171.73
AAP,115.4,40.37,5.4,8.2,14.33,-20.02%,-1.37%,"Retail - Wholesale Auto Parts",Retail-Wholesale,8211918000,1,71.33,03/23/20,175.39
SEE,28.64,4.62,-0.83,2.81,9.9,-34.06%,-38.18%,"Containers - Paper Products","Industrial Products",4562795000,0.64,17.06,03/19/20,46.88
D,79.11,11.89,-0.42,4.23,18.46,10.84%,33.26%,"Utility - Electric Power",Utilities,68305384000,3.76,57.79,03/23/20,90.89
HFC,26.22,3.94,1.17,4.88,4.73,-32.04%,-11.52%,"Oil - Refining and Marketing",Oils-Energy,4374106000,1.4,18.48,03/24/20,58.88
CDW,105.6,26.04,1.72,6.02,17.32,179.96%,49.34%,"IT Services","Computers and Technology",15480515000,1.52,73.39,03/23/20,146.09
RE,190.52,-4.13,-11.62,21.35,8.77,7.71%,42.15%,"Insurance - Proprty & Casualty",Finance,9878565000,6.2,168.16,03/23/20,294.31
WU,19.33,0.96,-0.61,1.71,11.22,-3.21%,-5.62%,"Financial Transaction Services","Business Services",8188659000,0.9,17.39,04/01/20,28.44
SWKS,92.53,18.86,2.06,5.52,17.21,2.15%,47.36%,"Semi Radio Frequency","Computers and Technology",16176311000,1.76,66.29,06/03/19,128.48
FOXA,26.06,5.07,0.07,2.31,11.06,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",16308609000,0.46,19.81,03/23/20,39.74
WRB,55.25,7.67,-1.45,3.32,16.46,71.79%,10.85%,"Insurance - Proprty & Casualty",Finance,10453220000,0.44,43.05,03/23/20,79.92
PH,134.37,31.94,-4.54,11.78,10.7,13.15%,8.36%,"Machinery - General Industrial","Industrial Products",17791114000,3.52,93,03/18/20,215.94
KLAC,156.3,42.28,4.21,8.72,17.96,173.75%,55.97%,"Electronics Products - Misc","Computers and Technology",25273216000,3.4,101.34,06/03/19,184.5
AIG,23.75,4.52,-1.88,4.6,5.04,-57.01%,-22.76%,"Insurance - Multi Line",Finance,21398838000,1.28,16.07,03/18/20,58.66
L,34.97,3.71,-2.45,3.56,9.55,-13.17%,4.23%,"Insurance - Multi Line",Finance,10232571000,0.25,28.52,03/23/20,56.88
IQV,127.51,35.84,2.72,5.81,21.42,90.43%,103.08%,"Technology Services","Business Services",25303016000,0,81.79,03/18/20,169.14
SNA,114.66,14.79,0.5,12.27,9.03,-23.13%,13.80%,"Tools - Hand Held","Consumer Discretionary",6471113000,4.32,90.72,03/23/20,172.61
DLTR,79.19,3.22,3.02,4.93,16.31,0.73%,174.47%,"Retail - Discount",Retail-Wholesale,19354564000,0,60.2,03/18/20,119.71
TRV,101.78,12.27,-4.64,9.6,10.4,1.08%,16.27%,"Insurance - Proprty & Casualty",Finance,26796108000,3.28,76.99,03/18/20,155.09
V,164.22,17.39,-4.77,5.61,28.95,151.24%,80.89%,"Financial Transaction Services","Business Services",332723264000,1.2,133.93,03/23/20,214.17
MA,251.73,40.31,-11.61,7.78,31.72,186.56%,78.22%,"Financial Transaction Services","Business Services",261297920000,1.6,199.99,03/23/20,347.25
C,44.01,5.95,-2.67,7.58,5.99,-14.08%,14.22%,"Banks - Major Regional",Finance,95363552000,2.04,32,03/18/20,83.11
KO,46.53,8.23,-0.4,2.11,22.32,17.53%,-18.98%,"Beverages - Soft","Consumer Staples",206190672000,1.64,36.27,03/23/20,60.13
AME,77.75,14.38,0.78,4.19,18.14,53.47%,28.26%,"Electronic Test Equipment","Computers and Technology",18406248000,0.72,54.82,03/18/20,102.31
AES,12.7,0.83,-1.49,1.37,8.88,-2.53%,-40.58%,"Utility - Electric Power",Utilities,8712165000,0.57,8.11,03/18/20,21.23
VAR,112.04,12.52,1.81,4.74,22.86,21.20%,5.75%,"Medical Instruments",Medical,10494590000,0,89.62,03/23/20,150.06
MRO,4.21,0.65,-0.18,0.75,5.19,-85.66%,-53.32%,"Oil - US Integrated",Oils-Energy,3438318000,0.2,3.02,04/01/20,18.93
APD,214.37,25.22,-1.82,8.5,25.04,47.61%,-14.56%,"Chemical - Diversified","Basic Materials",48880176000,5.36,167.43,03/16/20,257.01
FLIR,38.97,13.45,4.26,2.23,15.11,11.86%,23.28%,"Electronics - Military",Aerospace,4591673000,0.68,23.85,03/23/20,59.44
"Downloaded from Barchart.com as of 04-20-2020 03:40pm CDT"
